sid,year,date,type,stimulus,response,rt1,rt2
23,2011,2011-03-14.0811,train,3,3,3.097,3.906
23,2011,2011-03-14.0811,train,7,7,2.090,3.050
23,2011,2011-03-14.0811,train,22,22,1.495,2.934
23,2011,2011-03-14.0811,train,164,164,2.256,10.949
23,2011,2011-03-14.0811,train,50,50,0.602,2.600
23,2011,2011-03-14.0811,test,20,9,3.808,4.782
23,2011,2011-03-14.0811,test,12,10,4.445,7.133
23,2011,2011-03-14.0811,test,3,3,1.379,2.816
23,2011,2011-03-14.0811,test,90,100,1.789,3.800
23,2011,2011-03-14.0811,test,15,20,2.560,3.966
23,2011,2011-03-14.0811,test,8,5,5.940,7.350
23,2011,2011-03-14.0811,test,30,20,2.289,3.933
23,2011,2011-03-14.0811,test,7,9,4.326,6.416
23,2011,2011-03-14.0811,test,12,10,1.305,3.216
23,2011,2011-03-14.0811,test,7,8,5.435,6.800
23,2011,2011-03-14.0811,test,90,0,1.174,1.183
23,2011,2011-03-14.0811,test,60,8,1.874,3.316
23,2011,2011-03-14.0811,test,12,5,2.384,3.716
23,2011,2011-03-14.0811,test,8,6,2.126,3.216
23,2011,2011-03-14.0811,test,3,3,1.080,1.683
23,2011,2011-03-14.0811,test,3,3,1.080,1.516
23,2011,2011-03-14.0811,test,15,8,3.597,4.233
23,2011,2011-03-14.0811,test,4,4,2.183,3.533
23,2011,2011-03-14.0811,test,90,100,1.213,3.500
23,2011,2011-03-14.0811,test,20,30,4.195,5.166
23,2011,2011-03-14.0811,test,8,20,3.247,6.133
23,2011,2011-03-14.0811,test,30,50,3.285,4.900
23,2011,2011-03-14.0811,test,3,3,1.004,1.516
23,2011,2011-03-14.0811,test,30,60,2.090,4.083
23,2011,2011-03-14.0811,test,30,70,1.514,4.200
23,2011,2011-03-14.0811,test,30,60,1.972,4.583
23,2011,2011-03-14.0811,test,25,50,2.272,3.900
23,2011,2011-03-14.0811,test,15,40,3.183,5.066
23,2011,2011-03-14.0811,test,15,90,7.358,10.666
23,2011,2011-03-14.0811,test,15,50,2.847,4.616
23,2011,2011-03-14.0811,test,3,3,1.097,1.550
23,2011,2011-03-14.0811,test,90,100,1.582,4.133
23,2011,2011-03-14.0811,test,15,40,2.492,3.950
23,2011,2011-03-14.0811,test,8,4,2.672,3.833
23,2011,2011-03-14.0811,test,90,100,1.569,4.633
23,2011,2011-03-14.0811,test,5,5,1.722,2.783
23,2011,2011-03-14.0811,test,60,70,1.790,3.583
23,2011,2011-03-14.0811,test,90,1000,1.394,10.083
23,2011,2011-03-14.0811,test,15,20,3.289,4.783
23,2011,2011-03-14.0811,test,5,5,5.341,6.350
23,2011,2011-03-14.0811,test,8,4,8.250,10.866
23,2011,2011-03-14.0811,test,60,80,2.395,4.600
23,2011,2011-03-14.0811,test,90,90,2.430,3.850
23,2011,2011-03-14.0811,test,4,4,2.217,3.217
23,2011,2011-03-14.0811,test,50,50,2.689,4.683
23,2011,2011-03-14.0811,test,3,3,1.064,1.700
23,2011,2011-03-14.0811,test,90,100,4.095,7.050
23,2011,2011-03-14.0811,test,8,7,4.471,5.933
23,2011,2011-03-14.0811,test,8,5,7.261,10.466
23,2011,2011-03-14.0811,test,90,10,4.966,7.183
23,2011,2011-03-14.0811,test,7,80,3.249,4.916
23,2011,2011-03-14.0811,test,50,60,3.512,5.283
23,2011,2011-03-14.0811,test,3,3,1.207,1.833
23,2011,2011-03-14.0811,test,30,30,4.521,6.083
23,2011,2011-03-14.0811,test,15,20,2.600,4.916
23,2011,2011-03-14.0811,test,15,50,3.759,5.499
23,2011,2011-03-14.0811,test,8,7,2.990,4.350
23,2011,2011-03-14.0811,test,3,3,1.379,1.800
23,2011,2011-03-14.0811,test,15,20,3.518,5.066
23,2011,2011-03-14.0811,test,12,60,1.366,3.116
23,2011,2011-03-14.0811,test,75,90,2.987,4.583
23,2011,2011-03-14.0811,test,75,10,3.502,5.049
23,2011,2011-03-14.0811,test,8,6,4.151,5.583
23,2011,2011-03-14.0811,test,5,5,3.211,5.016
23,2011,2011-03-14.0811,test,60,600,3.725,6.633
23,2011,2011-03-14.0811,test,3,3,2.199,3.183
23,2011,2011-03-14.0811,test,30,60,4.163,6.216
23,2011,2011-03-14.0811,test,30,40,3.957,5.716
23,2011,2011-03-14.0811,test,8,8,3.451,4.183
23,2011,2011-03-14.0811,test,90,100,3.271,6.766
23,2011,2011-03-14.0811,test,60,60,4.571,7.466
23,2011,2011-03-14.0811,test,75,50,4.535,7.850
23,2011,2011-03-14.0811,test,30,90,3.732,5.383
23,2011,2011-03-14.0811,test,5,5,3.160,4.750
23,2011,2011-03-14.0811,test,60,60,7.581,9.499
23,2011,2011-03-14.0811,test,8,77,6.084,7.133
23,2011,2011-03-14.0811,test,60,80,6.850,9.033
23,2011,2011-03-14.0811,test,15,50,2.140,4.066
23,2011,2011-03-14.0811,test,8,30,3.612,5.400
23,2011,2011-03-14.0811,test,7,7,4.679,5.950
23,2011,2011-03-14.0811,test,12,8,2.044,2.766
23,2011,2011-03-14.0811,test,30,9,1.760,2.983
23,2011,2011-03-14.0811,test,40,50,3.308,5.300
23,2011,2011-03-14.0811,test,50,90,2.315,4.183
23,2011,2011-03-14.0811,test,60,50,1.662,2.966
23,2011,2011-03-14.0811,test,8,60,3.034,4.750
23,2011,2011-03-14.0811,test,8,60,2.287,4.233
23,2011,2011-03-14.0811,test,5,5,3.145,4.583
23,2011,2011-03-14.0811,test,40,60,3.508,5.633
23,2011,2011-03-14.0811,test,50,50,4.134,5.799
23,2011,2011-03-14.0811,test,15,40,5.640,7.149
23,2011,2011-03-14.0811,test,120,60,1.573,3.983
23,2011,2011-03-14.0811,test,8,8,6.025,7.000
