sid,year,date,type,stimulus,response,rt1,rt2
124,2011,2011-03-14.1147,train,3,3,4.149,25.811
124,2011,2011-03-14.1147,train,7,7,3.927,5.430
124,2011,2011-03-14.1147,train,22,22,0.866,2.259
124,2011,2011-03-14.1147,train,164,164,1.073,5.596
124,2011,2011-03-14.1147,train,50,50,1.247,4.201
124,2011,2011-03-14.1147,test,120,6,4.318,6.010
124,2011,2011-03-14.1147,test,8,80,3.108,9.913
124,2011,2011-03-14.1147,test,60,50,5.155,7.356
124,2011,2011-03-14.1147,test,40,40,6.031,9.465
124,2011,2011-03-14.1147,test,15,52,2.959,5.380
124,2011,2011-03-14.1147,test,5,5,1.891,2.623
124,2011,2011-03-14.1147,test,30,10,2.572,3.919
124,2011,2011-03-14.1147,test,3,3,1.398,2.059
124,2011,2011-03-14.1147,test,3,3,1.619,2.308
124,2011,2011-03-14.1147,test,7,6,1.727,2.574
124,2011,2011-03-14.1147,test,7,6,2.642,3.537
124,2011,2011-03-14.1147,test,8,6,3.969,4.633
124,2011,2011-03-14.1147,test,120,100,3.608,6.110
124,2011,2011-03-14.1147,test,15,20,3.738,7.605
124,2011,2011-03-14.1147,test,60,50,1.061,4.284
124,2011,2011-03-14.1147,test,15,9,8.401,9.764
124,2011,2011-03-14.1147,test,15,9,15.438,16.373
124,2011,2011-03-14.1147,test,15,20,3.889,5.978
124,2011,2011-03-14.1147,test,40,50,5.424,7.389
124,2011,2011-03-14.1147,test,4,4,1.739,3.039
124,2011,2011-03-14.1147,test,90,100,2.100,4.035
124,2011,2011-03-14.1147,test,30,13,9.122,12.520
124,2011,2011-03-14.1147,test,8,5,3.890,9.266
124,2011,2011-03-14.1147,test,120,80,3.918,6.077
124,2011,2011-03-14.1147,test,30,50,7.545,9.166
124,2011,2011-03-14.1147,test,50,71,5.611,10.810
124,2011,2011-03-14.1147,test,60,74,2.242,4.500
124,2011,2011-03-14.1147,test,75,910,3.014,18.233
124,2011,2011-03-14.1147,test,90,469,3.998,29.590
124,2011,2011-03-14.1147,test,50,69,2.296,10.511
124,2011,2011-03-14.1147,test,75,100,2.201,5.413
124,2011,2011-03-14.1147,test,8,956,3.076,10.345
124,2011,2011-03-14.1147,test,3,60,2.388,4.168
124,2011,2011-03-14.1147,test,3,3,1.996,3.188
124,2011,2011-03-14.1147,test,60,70,2.256,3.786
124,2011,2011-03-14.1147,test,60,100,1.999,3.985
124,2011,2011-03-14.1147,test,25,20,1.870,3.620
124,2011,2011-03-14.1147,test,30,59,1.866,6.327
124,2011,2011-03-14.1147,test,8,7,7.260,8.385
124,2011,2011-03-14.1147,test,8,3,3.171,4.317
124,2011,2011-03-14.1147,test,50,100,2.342,13.118
124,2011,2011-03-14.1147,test,90,5986,2.696,10.511
124,2011,2011-03-14.1147,test,25,19,4.866,10.594
124,2011,2011-03-14.1147,test,90,100,2.903,9.183
124,2011,2011-03-14.1147,test,90,100,2.229,5.662
124,2011,2011-03-14.1147,test,7,5,1.935,3.304
124,2011,2011-03-14.1147,test,12,3,3.551,6.891
124,2011,2011-03-14.1147,test,8,6,4.628,6.227
124,2011,2011-03-14.1147,test,60,20,2.113,11.956
124,2011,2011-03-14.1147,test,75,50,1.334,3.636
124,2011,2011-03-14.1147,test,12,50,2.242,6.244
124,2011,2011-03-14.1147,test,90,25,2.348,3.786
124,2011,2011-03-14.1147,test,40,33,6.163,22.051
124,2011,2011-03-14.1147,test,15,11,3.944,6.077
124,2011,2011-03-14.1147,test,120,100,1.442,2.873
124,2011,2011-03-14.1147,test,8,50,2.610,4.666
124,2011,2011-03-14.1147,test,90,60,2.856,4.350
124,2011,2011-03-14.1147,test,25,11,2.130,3.088
124,2011,2011-03-14.1147,test,40,30,1.817,2.773
124,2011,2011-03-14.1147,test,25,10,4.845,6.692
124,2011,2011-03-14.1147,test,7,5,3.801,4.566
124,2011,2011-03-14.1147,test,90,50,2.195,16.223
124,2011,2011-03-14.1147,test,5,20,5.052,6.659
124,2011,2011-03-14.1147,test,5,4,1.674,2.756
124,2011,2011-03-14.1147,test,40,11,3.142,4.932
124,2011,2011-03-14.1147,test,4,4,1.890,2.607
124,2011,2011-03-14.1147,test,8,7,9.260,10.544
124,2011,2011-03-14.1147,test,30,50,13.548,17.801
