sid,year,date,type,stimulus,response,rt1,rt2
107,2011,2011-03-14.1116,train,3,3,5.249,7.334
107,2011,2011-03-14.1116,train,7,7,3.463,5.614
107,2011,2011-03-14.1116,train,22,22,1.922,4.951
107,2011,2011-03-14.1116,train,164,164,2.999,7.864
107,2011,2011-03-14.1116,train,50,50,1.040,3.813
107,2011,2011-03-14.1116,test,75,25,7.173,9.482
107,2011,2011-03-14.1116,test,8,5,2.675,4.133
107,2011,2011-03-14.1116,test,50,20,3.973,6.316
107,2011,2011-03-14.1116,test,7,5,2.553,3.983
107,2011,2011-03-14.1116,test,60,15,11.186,13.431
107,2011,2011-03-14.1116,test,120,30,8.216,10.917
107,2011,2011-03-14.1116,test,15,10,5.370,8.149
107,2011,2011-03-14.1116,test,4,3,4.685,6.131
107,2011,2011-03-14.1116,test,60,20,3.238,5.047
107,2011,2011-03-14.1116,test,60,25,14.812,17.149
107,2011,2011-03-14.1116,test,3,3,2.343,3.817
107,2011,2011-03-14.1116,test,30,20,2.334,4.248
107,2011,2011-03-14.1116,test,4,4,2.708,3.948
107,2011,2011-03-14.1116,test,5,5,3.950,5.383
107,2011,2011-03-14.1116,test,90,25,5.253,7.299
107,2011,2011-03-14.1116,test,20,10,10.034,13.617
107,2011,2011-03-14.1116,test,12,7,7.809,9.781
107,2011,2011-03-14.1116,test,25,25,8.177,11.916
107,2011,2011-03-14.1116,test,3,3,2.821,4.300
107,2011,2011-03-14.1116,test,20,10,2.160,3.899
107,2011,2011-03-14.1116,test,15,10,3.012,4.447
107,2011,2011-03-14.1116,test,4,4,2.458,3.516
107,2011,2011-03-14.1116,test,120,30,6.709,8.832
107,2011,2011-03-14.1116,test,8,7,5.877,7.331
107,2011,2011-03-14.1116,test,90,30,4.086,6.183
107,2011,2011-03-14.1116,test,4,4,2.175,3.215
107,2011,2011-03-14.1116,test,75,10,3.566,5.500
107,2011,2011-03-14.1116,test,3,3,1.802,3.150
107,2011,2011-03-14.1116,test,60,30,2.466,5.414
107,2011,2011-03-14.1116,test,30,10,1.786,3.398
107,2011,2011-03-14.1116,test,5,4,1.921,3.166
107,2011,2011-03-14.1116,test,50,20,6.076,8.081
107,2011,2011-03-14.1116,test,30,10,1.640,3.533
107,2011,2011-03-14.1116,test,15,10,8.098,10.546
107,2011,2011-03-14.1116,test,60,30,1.803,3.432
107,2011,2011-03-14.1116,test,8,7,3.170,4.182
107,2011,2011-03-14.1116,test,120,30,1.930,3.164
107,2011,2011-03-14.1116,test,15,10,2.371,3.983
107,2011,2011-03-14.1116,test,75,30,7.555,9.880
107,2011,2011-03-14.1116,test,8,7,3.056,4.499
107,2011,2011-03-14.1116,test,60,20,3.114,4.416
107,2011,2011-03-14.1116,test,75,31,1.978,5.650
107,2011,2011-03-14.1116,test,12,8,4.872,6.417
107,2011,2011-03-14.1116,test,5,4,2.502,3.930
107,2011,2011-03-14.1116,test,120,10,2.144,3.599
107,2011,2011-03-14.1116,test,3,3,2.312,3.566
107,2011,2011-03-14.1116,test,7,8,6.977,8.166
107,2011,2011-03-14.1116,test,90,30,1.451,4.350
107,2011,2011-03-14.1116,test,3,3,1.853,2.916
107,2011,2011-03-14.1116,test,5,4,2.655,4.497
107,2011,2011-03-14.1116,test,75,20,4.907,8.047
107,2011,2011-03-14.1116,test,15,20,3.809,4.997
107,2011,2011-03-14.1116,test,4,6,10.209,11.499
107,2011,2011-03-14.1116,test,5,6,3.181,4.367
107,2011,2011-03-14.1116,test,8,8,4.326,5.514
107,2011,2011-03-14.1116,test,3,3,1.281,2.299
107,2011,2011-03-14.1116,test,60,20,1.573,2.980
107,2011,2011-03-14.1116,test,8,5,2.213,3.130
107,2011,2011-03-14.1116,test,25,10,2.784,4.249
107,2011,2011-03-14.1116,test,30,30,4.862,7.082
107,2011,2011-03-14.1116,test,3,3,1.267,2.080
107,2011,2011-03-14.1116,test,40,20,2.192,3.517
107,2011,2011-03-14.1116,test,40,20,11.307,12.333
107,2011,2011-03-14.1116,test,8,5,2.029,2.999
107,2011,2011-03-14.1116,test,8,5,2.072,2.984
107,2011,2011-03-14.1116,test,15,10,3.102,4.749
107,2011,2011-03-14.1116,test,8,5,3.640,4.630
107,2011,2011-03-14.1116,test,7,9,8.719,10.048
107,2011,2011-03-14.1116,test,75,20,2.677,3.833
107,2011,2011-03-14.1116,test,25,10,3.067,4.333
107,2011,2011-03-14.1116,test,60,30,3.462,4.830
107,2011,2011-03-14.1116,test,50,30,5.075,6.498
107,2011,2011-03-14.1116,test,60,30,1.879,3.466
107,2011,2011-03-14.1116,test,12,5,2.756,3.580
107,2011,2011-03-14.1116,test,3,3,1.589,2.447
107,2011,2011-03-14.1116,test,30,20,2.491,3.949
107,2011,2011-03-14.1116,test,8,5,1.830,2.917
107,2011,2011-03-14.1116,test,50,20,2.433,6.481
107,2011,2011-03-14.1116,test,90,30,4.045,5.998
107,2011,2011-03-14.1116,test,8,5,1.756,2.980
107,2011,2011-03-14.1116,test,40,20,1.525,2.966
107,2011,2011-03-14.1116,test,8,5,1.478,2.347
107,2011,2011-03-14.1116,test,75,30,1.640,2.914
107,2011,2011-03-14.1116,test,60,30,1.506,2.599
