sid,year,date,type,stimulus,response,rt1,rt2
51,2011,2011-03-14.0813,train,3,3,1.534,2.303
51,2011,2011-03-14.0813,train,7,7,2.333,3.285
51,2011,2011-03-14.0813,train,22,22,0.663,2.084
51,2011,2011-03-14.0813,train,164,164,0.825,6.053
51,2011,2011-03-14.0813,train,50,50,1.042,2.118
51,2011,2011-03-14.0813,test,40,30,4.444,5.619
51,2011,2011-03-14.0813,test,30,70,2.643,5.268
51,2011,2011-03-14.0813,test,15,50,1.399,2.385
51,2011,2011-03-14.0813,test,60,80,2.160,5.086
51,2011,2011-03-14.0813,test,30,90,1.676,2.818
51,2011,2011-03-14.0813,test,15,10,2.795,4.186
51,2011,2011-03-14.0813,test,30,50,1.556,2.352
51,2011,2011-03-14.0813,test,25,80,1.782,3.802
51,2011,2011-03-14.0813,test,60,40,2.734,3.769
51,2011,2011-03-14.0813,test,60,70,1.727,3.552
51,2011,2011-03-14.0813,test,8,70,3.369,4.970
51,2011,2011-03-14.0813,test,5,40,1.721,2.669
51,2011,2011-03-14.0813,test,7,50,1.511,2.368
51,2011,2011-03-14.0813,test,120,100,2.824,4.703
51,2011,2011-03-14.0813,test,25,500,1.707,3.717
51,2011,2011-03-14.0813,test,40,200,1.710,3.085
51,2011,2011-03-14.0813,test,30,5,1.259,2.752
51,2011,2011-03-14.0813,test,3,5,3.019,4.086
51,2011,2011-03-14.0813,test,8,6,2.194,3.469
51,2011,2011-03-14.0813,test,60,6,2.503,3.852
51,2011,2011-03-14.0813,test,30,8,4.085,5.351
51,2011,2011-03-14.0813,test,75,7,1.838,3.033
51,2011,2011-03-14.0813,test,15,9,1.628,2.635
51,2011,2011-03-14.0813,test,75,5,4.996,5.503
51,2011,2011-03-14.0813,test,3,3,2.399,3.167
51,2011,2011-03-14.0813,test,60,100,1.808,4.336
51,2011,2011-03-14.0813,test,60,60,1.809,3.719
51,2011,2011-03-14.0813,test,40,20,3.468,4.636
51,2011,2011-03-14.0813,test,50,90,1.570,2.750
51,2011,2011-03-14.0813,test,15,90,3.750,5.105
51,2011,2011-03-14.0813,test,30,5,1.495,4.819
51,2011,2011-03-14.0813,test,8,8,3.496,5.105
51,2011,2011-03-14.0813,test,4,4,1.840,4.703
51,2011,2011-03-14.0813,test,60,100,2.188,3.984
51,2011,2011-03-14.0813,test,3,3,1.788,2.435
51,2011,2011-03-14.0813,test,15,5,1.739,3.252
51,2011,2011-03-14.0813,test,30,90,1.427,3.536
51,2011,2011-03-14.0813,test,30,90,3.540,5.620
51,2011,2011-03-14.0813,test,90,70,2.122,3.469
51,2011,2011-03-14.0813,test,8,4321,1.463,8.655
51,2011,2011-03-14.0813,test,4,40,1.434,2.800
51,2011,2011-03-14.0813,test,90,100,1.788,5.322
51,2011,2011-03-14.0813,test,50,880,1.693,5.935
51,2011,2011-03-14.0813,test,60,441,1.806,5.169
51,2011,2011-03-14.0813,test,60,920,1.558,6.987
51,2011,2011-03-14.0813,test,7,50,1.813,5.551
51,2011,2011-03-14.0813,test,7,4,1.757,3.285
51,2011,2011-03-14.0813,test,5,4,1.690,2.767
51,2011,2011-03-14.0813,test,15,5,0.924,1.618
51,2011,2011-03-14.0813,test,3,4,0.292,8.688
51,2011,2011-03-14.0813,test,3,3,3.312,8.271
51,2011,2011-03-14.0813,test,120,100,1.112,2.517
51,2011,2011-03-14.0813,test,75,500,2.500,10.289
51,2011,2011-03-14.0813,test,50,800,1.676,4.402
51,2011,2011-03-14.0813,test,25,70,3.420,4.968
51,2011,2011-03-14.0813,test,3,3,1.636,2.216
51,2011,2011-03-14.0813,test,8,5,1.350,2.251
51,2011,2011-03-14.0813,test,15,7,1.811,2.835
51,2011,2011-03-14.0813,test,25,9,2.153,3.769
51,2011,2011-03-14.0813,test,8,8,2.410,3.550
51,2011,2011-03-14.0813,test,75,100,1.068,3.302
51,2011,2011-03-14.0813,test,30,800,1.800,5.869
51,2011,2011-03-14.0813,test,12,4,2.380,3.102
51,2011,2011-03-14.0813,test,8,5,2.856,3.786
51,2011,2011-03-14.0813,test,30,9,2.432,3.450
51,2011,2011-03-14.0813,test,15,5,3.638,4.302
51,2011,2011-03-14.0813,test,8,4,2.626,3.417
51,2011,2011-03-14.0813,test,8,8,2.001,3.202
51,2011,2011-03-14.0813,test,120,100,1.456,2.735
51,2011,2011-03-14.0813,test,30,1000,2.459,5.351
51,2011,2011-03-14.0813,test,8,564,1.396,4.820
51,2011,2011-03-14.0813,test,20,4,4.547,5.686
51,2011,2011-03-14.0813,test,8,5,0.974,1.968
51,2011,2011-03-14.0813,test,4,4,1.752,2.735
51,2011,2011-03-14.0813,test,8,5,1.379,1.984
51,2011,2011-03-14.0813,test,60,100,0.988,2.235
51,2011,2011-03-14.0813,test,15,5,1.995,2.735
51,2011,2011-03-14.0813,test,12,6,1.382,2.168
51,2011,2011-03-14.0813,test,90,100,0.944,2.918
51,2011,2011-03-14.0813,test,30,10,2.980,4.519
51,2011,2011-03-14.0813,test,8,9,2.190,3.135
51,2011,2011-03-14.0813,test,30,7,3.953,5.086
51,2011,2011-03-14.0813,test,60,58,2.237,3.802
51,2011,2011-03-14.0813,test,20,9,2.725,4.000
51,2011,2011-03-14.0813,test,30,4,1.684,2.668
51,2011,2011-03-14.0813,test,90,9,1.532,7.373
51,2011,2011-03-14.0813,test,60,4,1.641,3.252
51,2011,2011-03-14.0813,test,15,5,1.273,2.051
51,2011,2011-03-14.0813,test,3,3,1.822,2.418
51,2011,2011-03-14.0813,test,30,5,1.294,2.018
51,2011,2011-03-14.0813,test,15,6,1.622,2.183
51,2011,2011-03-14.0813,test,8,5,1.095,1.851
51,2011,2011-03-14.0813,test,90,100,0.806,2.249
51,2011,2011-03-14.0813,test,4,4,2.364,3.336
51,2011,2011-03-14.0813,test,20,6,1.103,1.749
51,2011,2011-03-14.0813,test,15,6,1.964,2.637
51,2011,2011-03-14.0813,test,8,5,2.353,2.835
51,2011,2011-03-14.0813,test,15,9,1.480,2.452
51,2011,2011-03-14.0813,test,15,9,1.614,2.266
51,2011,2011-03-14.0813,test,12,4,0.948,1.567
51,2011,2011-03-14.0813,test,40,8,1.462,2.085
51,2011,2011-03-14.0813,test,60,9,0.972,1.618
51,2011,2011-03-14.0813,test,15,7,1.220,1.851
51,2011,2011-03-14.0813,test,3,3,1.523,2.052
51,2011,2011-03-14.0813,test,40,5,2.052,2.885
51,2011,2011-03-14.0813,test,60,9,1.558,3.002
51,2011,2011-03-14.0813,test,75,4,3.071,3.786
51,2011,2011-03-14.0813,test,8,5,1.367,2.268
51,2011,2011-03-14.0813,test,15,6,0.997,1.651
51,2011,2011-03-14.0813,test,20,9,1.164,1.934
51,2011,2011-03-14.0813,test,60,7,1.039,1.684
51,2011,2011-03-14.0813,test,3,3,1.261,1.851
51,2011,2011-03-14.0813,test,60,5,1.276,2.101
51,2011,2011-03-14.0813,test,8,5,1.400,2.352
51,2011,2011-03-14.0813,test,30,6,1.339,1.885
51,2011,2011-03-14.0813,test,90,100,1.512,2.785
51,2011,2011-03-14.0813,test,50,8,3.241,4.219
