sid,year,date,type,stimulus,response,rt1,rt2
202,2011,2011-03-15.1517,train,3,3,7.096,8.193
202,2011,2011-03-15.1517,train,7,7,4.940,5.994
202,2011,2011-03-15.1517,train,22,22,1.587,2.791
202,2011,2011-03-15.1517,train,164,164,1.359,7.256
202,2011,2011-03-15.1517,train,50,50,1.489,12.072
202,2011,2011-03-15.1517,test,50,23,4.853,6.425
202,2011,2011-03-15.1517,test,25,9,4.053,4.699
202,2011,2011-03-15.1517,test,8,6,1.650,2.324
202,2011,2011-03-15.1517,test,90,10,3.758,12.603
202,2011,2011-03-15.1517,test,30,5,6.914,7.821
202,2011,2011-03-15.1517,test,8,5,2.166,2.707
202,2011,2011-03-15.1517,test,12,6,1.964,2.673
202,2011,2011-03-15.1517,test,30,10,1.819,12.437
202,2011,2011-03-15.1517,test,20,9,2.982,3.454
202,2011,2011-03-15.1517,test,7,5,1.680,2.225
202,2011,2011-03-15.1517,test,60,10,1.295,2.424
202,2011,2011-03-15.1517,test,60,19,2.215,6.609
202,2011,2011-03-15.1517,test,50,20,1.087,3.288
202,2011,2011-03-15.1517,test,25,10,1.248,2.275
202,2011,2011-03-15.1517,test,15,6,1.501,3.869
202,2011,2011-03-15.1517,test,120,10,2.848,11.823
202,2011,2011-03-15.1517,test,8,66666,3.649,7.489
202,2011,2011-03-15.1517,test,60,10,3.265,5.148
202,2011,2011-03-15.1517,test,75,20,2.245,14.264
202,2011,2011-03-15.1517,test,90,0,0.038,0.050
202,2011,2011-03-15.1517,test,30,10,1.692,3.089
202,2011,2011-03-15.1517,test,120,30,2.635,4.898
202,2011,2011-03-15.1517,test,3,3,3.305,4.035
202,2011,2011-03-15.1517,test,20,6,3.287,3.769
202,2011,2011-03-15.1517,test,3,3,1.734,2.042
202,2011,2011-03-15.1517,test,3,3,1.123,1.445
202,2011,2011-03-15.1517,test,25,9,1.623,2.192
202,2011,2011-03-15.1517,test,40,10,2.448,8.120
202,2011,2011-03-15.1517,test,8,5,2.176,3.155
202,2011,2011-03-15.1517,test,3,3,1.343,1.926
202,2011,2011-03-15.1517,test,30,9,1.672,2.540
202,2011,2011-03-15.1517,test,20,10,3.668,4.965
202,2011,2011-03-15.1517,test,40,0,0.050,0.066
202,2011,2011-03-15.1517,test,8,5,4.221,4.965
202,2011,2011-03-15.1517,test,30,10,1.864,2.707
202,2011,2011-03-15.1517,test,25,0,2.422,2.441
202,2011,2011-03-15.1517,test,60,20,1.989,2.956
202,2011,2011-03-15.1517,test,40,60,1.130,2.723
202,2011,2011-03-15.1517,test,90,60,0.783,1.976
202,2011,2011-03-15.1517,test,30,20,0.975,1.843
202,2011,2011-03-15.1517,test,25,10,1.477,2.291
202,2011,2011-03-15.1517,test,5,40,2.673,4.135
202,2011,2011-03-15.1517,test,30,10,2.563,3.321
202,2011,2011-03-15.1517,test,20,10,1.010,1.843
202,2011,2011-03-15.1517,test,120,30,1.713,2.657
202,2011,2011-03-15.1517,test,15,9,2.998,6.542
202,2011,2011-03-15.1517,test,30,20,1.856,2.823
202,2011,2011-03-15.1517,test,3,3,1.042,1.478
202,2011,2011-03-15.1517,test,30,30,12.628,14.430
202,2011,2011-03-15.1517,test,90,422333,1.302,5.513
202,2011,2011-03-15.1517,test,30,20,1.278,2.790
202,2011,2011-03-15.1517,test,90,60,1.296,2.341
202,2011,2011-03-15.1517,test,30,20,6.323,7.323
202,2011,2011-03-15.1517,test,4,3,1.793,2.258
202,2011,2011-03-15.1517,test,30,50,2.287,8.900
202,2011,2011-03-15.1517,test,3,3,1.499,1.943
202,2011,2011-03-15.1517,test,15,20,2.188,10.843
202,2011,2011-03-15.1517,test,8,4,2.885,3.985
202,2011,2011-03-15.1517,test,90,30,1.601,2.823
202,2011,2011-03-15.1517,test,50,100,2.122,7.090
202,2011,2011-03-15.1517,test,15,9,1.728,2.125
202,2011,2011-03-15.1517,test,30,30,3.403,4.301
202,2011,2011-03-15.1517,test,60,60,3.207,4.085
202,2011,2011-03-15.1517,test,15,50,1.298,2.258
202,2011,2011-03-15.1517,test,8,0,4.872,4.882
202,2011,2011-03-15.1517,test,60,30,2.735,5.081
202,2011,2011-03-15.1517,test,15,0,2.726,2.740
202,2011,2011-03-15.1517,test,15,52,1.579,10.644
202,2011,2011-03-15.1517,test,15,3,2.095,3.454
202,2011,2011-03-15.1517,test,30,10,12.858,14.164
202,2011,2011-03-15.1517,test,30,10,6.221,7.373
202,2011,2011-03-15.1517,test,8,20,9.985,11.541
202,2011,2011-03-15.1517,test,12,10,8.837,10.112
202,2011,2011-03-15.1517,test,90,50,5.293,6.808
202,2011,2011-03-15.1517,test,90,20,7.277,9.863
202,2011,2011-03-15.1517,test,30,0,4.150,4.168
202,2011,2011-03-15.1517,test,40,10,1.374,2.291
202,2011,2011-03-15.1517,test,4,4,3.739,4.267
202,2011,2011-03-15.1517,test,90,30,2.880,3.952
202,2011,2011-03-15.1517,test,75,20,1.296,2.275
202,2011,2011-03-15.1517,test,4,0,4.397,4.417
