sid,year,date,type,stimulus,response,rt1,rt2
87,2011,2011-03-14.0951,train,3,3,2.422,2.747
87,2011,2011-03-14.0951,train,7,7,3.825,4.417
87,2011,2011-03-14.0951,train,22,22,2.314,3.853
87,2011,2011-03-14.0951,train,164,164,3.056,11.192
87,2011,2011-03-14.0951,train,50,50,0.930,4.184
87,2011,2011-03-14.0951,test,3,3,2.349,3.054
87,2011,2011-03-14.0951,test,4,3,4.799,5.197
87,2011,2011-03-14.0951,test,7,5,5.322,6.243
87,2011,2011-03-14.0951,test,30,20,4.239,6.210
87,2011,2011-03-14.0951,test,15,10,3.461,4.334
87,2011,2011-03-14.0951,test,15,5555,15.751,19.926
87,2011,2011-03-14.0951,test,60,85,10.425,12.769
87,2011,2011-03-14.0951,test,25,20,3.248,6.409
87,2011,2011-03-14.0951,test,30,51,6.694,9.979
87,2011,2011-03-14.0951,test,5,4,2.923,4.118
87,2011,2011-03-14.0951,test,15,9,7.509,7.904
87,2011,2011-03-14.0951,test,30,11,6.278,14.164
87,2011,2011-03-14.0951,test,3,3,2.177,2.673
87,2011,2011-03-14.0951,test,60,3,6.368,7.140
87,2011,2011-03-14.0951,test,30,82,3.844,6.924
87,2011,2011-03-14.0951,test,90,45,7.336,17.668
87,2011,2011-03-14.0951,test,90,23,7.450,11.989
87,2011,2011-03-14.0951,test,90,215,2.262,6.609
87,2011,2011-03-14.0951,test,60,72,6.885,12.171
87,2011,2011-03-14.0951,test,15,8,10.346,12.254
87,2011,2011-03-14.0951,test,20,6,5.771,6.077
87,2011,2011-03-14.0951,test,3,3,1.910,2.208
87,2011,2011-03-14.0951,test,90,110,6.086,10.727
87,2011,2011-03-14.0951,test,60,100,2.487,11.590
87,2011,2011-03-14.0951,test,7,12,6.569,9.930
87,2011,2011-03-14.0951,test,5,5,2.743,3.338
87,2011,2011-03-14.0951,test,30,663,3.750,11.873
87,2011,2011-03-14.0951,test,50,20,13.598,15.044
87,2011,2011-03-14.0951,test,120,102,4.225,10.893
87,2011,2011-03-14.0951,test,90,236,10.756,14.330
87,2011,2011-03-14.0951,test,4,0,7.458,7.472
87,2011,2011-03-14.0951,test,8,4,1.354,4.151
87,2011,2011-03-14.0951,test,12,1,8.828,11.109
87,2011,2011-03-14.0951,test,25,25,11.463,13.052
87,2011,2011-03-14.0951,test,50,1,3.300,5.662
87,2011,2011-03-14.0951,test,8,123,2.502,5.911
87,2011,2011-03-14.0951,test,90,51,9.983,11.474
87,2011,2011-03-14.0951,test,40,85,4.829,6.476
87,2011,2011-03-14.0951,test,50,10,3.801,4.865
87,2011,2011-03-14.0951,test,3,3,1.650,2.026
87,2011,2011-03-14.0951,test,3,3,1.543,1.926
87,2011,2011-03-14.0951,test,15,54,2.178,6.742
87,2011,2011-03-14.0951,test,8,56,3.836,7.107
87,2011,2011-03-14.0951,test,30,456,6.241,13.550
87,2011,2011-03-14.0951,test,40,123,5.587,9.730
87,2011,2011-03-14.0951,test,90,100,3.849,8.037
87,2011,2011-03-14.0951,test,60,2,5.260,7.887
87,2011,2011-03-14.0951,test,30,5665,6.269,11.225
87,2011,2011-03-14.0951,test,15,0,10.116,10.129
87,2011,2011-03-14.0951,test,90,362,6.972,10.893
87,2011,2011-03-14.0951,test,90,788,5.943,10.644
87,2011,2011-03-14.0951,test,30,5,5.939,8.169
87,2011,2011-03-14.0951,test,8,5,3.066,3.554
87,2011,2011-03-14.0951,test,20,88,13.249,24.044
87,2011,2011-03-14.0951,test,7,122,2.645,14.928
87,2011,2011-03-14.0951,test,3,55,7.773,19.295
87,2011,2011-03-14.0951,test,75,5,2.807,4.782
