sid,year,date,type,stimulus,response,rt1,rt2
26,2011,2011-03-11.1606,train,3,3,5.323,6.261
26,2011,2011-03-11.1606,train,7,7,3.399,4.185
26,2011,2011-03-11.1606,train,22,22,1.443,3.151
26,2011,2011-03-11.1606,train,164,164,1.656,5.386
26,2011,2011-03-11.1606,train,50,50,2.605,4.401
26,2011,2011-03-11.1606,test,3,5,3.512,4.952
26,2011,2011-03-11.1606,test,3,3,3.354,3.835
26,2011,2011-03-11.1606,test,30,25,6.432,7.588
26,2011,2011-03-11.1606,test,15,34,12.030,14.258
26,2011,2011-03-11.1606,test,40,34,2.446,3.919
26,2011,2011-03-11.1606,test,90,56,1.978,2.850
26,2011,2011-03-11.1606,test,8,39,1.680,6.270
26,2011,2011-03-11.1606,test,8,56,1.836,3.185
26,2011,2011-03-11.1606,test,30,23,1.135,2.654
26,2011,2011-03-11.1606,test,12,45,1.075,1.951
26,2011,2011-03-11.1606,test,75,75,3.510,5.620
26,2011,2011-03-11.1606,test,90,85,1.892,3.119
26,2011,2011-03-11.1606,test,90,12,2.079,2.785
26,2011,2011-03-11.1606,test,60,89,1.504,2.101
26,2011,2011-03-11.1606,test,60,96,2.037,2.718
26,2011,2011-03-11.1606,test,3,3,1.832,2.085
26,2011,2011-03-11.1606,test,8,9,2.974,3.302
26,2011,2011-03-11.1606,test,8,5,2.874,3.285
26,2011,2011-03-11.1606,test,4,4,4.263,4.684
26,2011,2011-03-11.1606,test,60,52,1.330,3.269
26,2011,2011-03-11.1606,test,8,6,1.816,2.652
26,2011,2011-03-11.1606,test,90,89,1.414,2.384
26,2011,2011-03-11.1606,test,90,85,3.855,4.787
26,2011,2011-03-11.1606,test,8,9,2.487,2.968
26,2011,2011-03-11.1606,test,4,4,2.145,2.602
26,2011,2011-03-11.1606,test,40,10,3.049,3.902
26,2011,2011-03-11.1606,test,75,6,2.213,3.085
26,2011,2011-03-11.1606,test,30,23,2.458,3.519
26,2011,2011-03-11.1606,test,75,63,1.603,2.502
26,2011,2011-03-11.1606,test,8,96,1.528,2.335
26,2011,2011-03-11.1606,test,7,7,4.931,5.534
26,2011,2011-03-11.1606,test,90,96,1.489,2.166
26,2011,2011-03-11.1606,test,20,56,1.299,1.999
26,2011,2011-03-11.1606,test,8,52,1.188,1.935
26,2011,2011-03-11.1606,test,20,12,3.743,4.553
26,2011,2011-03-11.1606,test,15,56,1.043,1.701
26,2011,2011-03-11.1606,test,60,12,4.182,5.001
26,2011,2011-03-11.1606,test,90,63,1.181,2.850
26,2011,2011-03-11.1606,test,12,10,2.387,3.052
26,2011,2011-03-11.1606,test,8,11,1.689,2.585
26,2011,2011-03-11.1606,test,60,31,2.370,3.418
26,2011,2011-03-11.1606,test,15,63,1.705,2.251
26,2011,2011-03-11.1606,test,3,3,1.184,1.616
26,2011,2011-03-11.1606,test,3,3,1.040,1.334
26,2011,2011-03-11.1606,test,50,63,1.556,2.051
26,2011,2011-03-11.1606,test,3,3,1.059,1.301
26,2011,2011-03-11.1606,test,5,5,2.912,3.283
