sid,year,date,type,stimulus,response,rt1,rt2
147,2011,2011-03-15.1654,train,3,3,4.985,8.173
147,2011,2011-03-15.1654,train,7,7,3.458,5.662
147,2011,2011-03-15.1654,train,22,22,1.269,6.344
147,2011,2011-03-15.1654,train,164,164,2.599,10.594
147,2011,2011-03-15.1654,train,50,50,4.326,7.007
147,2011,2011-03-15.1654,test,15,8,9.788,13.615
147,2011,2011-03-15.1654,test,8,5,4.893,6.011
147,2011,2011-03-15.1654,test,8,6,3.114,3.919
147,2011,2011-03-15.1654,test,15,2,3.547,5.380
147,2011,2011-03-15.1654,test,3,3,3.614,4.616
147,2011,2011-03-15.1654,test,30,10,3.750,4.799
147,2011,2011-03-15.1654,test,15,0,3.703,3.720
147,2011,2011-03-15.1654,test,90,500,4.254,8.917
147,2011,2011-03-15.1654,test,120,3,3.840,5.164
147,2011,2011-03-15.1654,test,30,50,3.652,6.044
147,2011,2011-03-15.1654,test,90,522,4.167,13.367
147,2011,2011-03-15.1654,test,60,4,2.488,4.284
147,2011,2011-03-15.1654,test,40,20,4.499,5.945
147,2011,2011-03-15.1654,test,3,3,1.826,3.587
147,2011,2011-03-15.1654,test,60,30,8.744,10.096
147,2011,2011-03-15.1654,test,15,10,2.367,3.354
147,2011,2011-03-15.1654,test,7,5,3.108,3.969
147,2011,2011-03-15.1654,test,30,10,1.867,2.806
147,2011,2011-03-15.1654,test,90,100,3.012,8.070
147,2011,2011-03-15.1654,test,50,60,3.389,4.915
147,2011,2011-03-15.1654,test,20,10,2.210,3.869
147,2011,2011-03-15.1654,test,5,5,3.285,3.985
147,2011,2011-03-15.1654,test,3,3,2.435,2.889
147,2011,2011-03-15.1654,test,120,10,2.761,7.124
147,2011,2011-03-15.1654,test,3,3,1.549,2.806
147,2011,2011-03-15.1654,test,60,30,2.534,3.786
147,2011,2011-03-15.1654,test,20,35,5.388,8.435
147,2011,2011-03-15.1654,test,90,60,3.417,5.297
147,2011,2011-03-15.1654,test,3,30,1.351,3.902
147,2011,2011-03-15.1654,test,90,3,6.606,7.240
147,2011,2011-03-15.1654,test,15,50,2.790,4.101
147,2011,2011-03-15.1654,test,8,20,5.496,6.625
147,2011,2011-03-15.1654,test,75,30,3.478,5.197
147,2011,2011-03-15.1654,test,50,23,3.993,10.694
147,2011,2011-03-15.1654,test,40,12,1.843,7.223
147,2011,2011-03-15.1654,test,3,3,5.355,5.778
147,2011,2011-03-15.1654,test,40,120,2.064,8.020
147,2011,2011-03-15.1654,test,3,30,6.572,8.552
147,2011,2011-03-15.1654,test,25,30,2.916,6.692
147,2011,2011-03-15.1654,test,50,32,2.712,5.712
147,2011,2011-03-15.1654,test,7,5,3.095,3.886
147,2011,2011-03-15.1654,test,40,20,4.505,6.011
147,2011,2011-03-15.1654,test,30,30,2.686,4.550
147,2011,2011-03-15.1654,test,50,10,4.104,6.791
147,2011,2011-03-15.1654,test,12,50,3.384,5.546
147,2011,2011-03-15.1654,test,8,60,3.062,5.064
147,2011,2011-03-15.1654,test,8,10,2.589,3.570
147,2011,2011-03-15.1654,test,8,2,3.427,5.994
147,2011,2011-03-15.1654,test,3,3,1.696,2.275
147,2011,2011-03-15.1654,test,50,20,3.685,5.015
147,2011,2011-03-15.1654,test,90,40,3.694,5.380
147,2011,2011-03-15.1654,test,15,10,1.843,3.155
147,2011,2011-03-15.1654,test,15,30,3.038,5.679
147,2011,2011-03-15.1654,test,15,20,3.343,5.712
147,2011,2011-03-15.1654,test,8,10,3.302,4.815
147,2011,2011-03-15.1654,test,60,30,2.759,6.343
147,2011,2011-03-15.1654,test,7,6,3.135,3.736
147,2011,2011-03-15.1654,test,12,9,4.111,5.662
147,2011,2011-03-15.1654,test,25,20,3.032,4.184
147,2011,2011-03-15.1654,test,3,3,2.367,2.873
147,2011,2011-03-15.1654,test,30,20,2.414,3.504
147,2011,2011-03-15.1654,test,60,40,3.926,6.791
147,2011,2011-03-15.1654,test,90,50,3.973,5.363
147,2011,2011-03-15.1654,test,60,30,2.914,4.201
147,2011,2011-03-15.1654,test,90,20,3.984,7.671
147,2011,2011-03-15.1654,test,120,20,3.111,5.147
147,2011,2011-03-15.1654,test,60,30,2.091,3.653
147,2011,2011-03-15.1654,test,30,10,2.862,4.965
147,2011,2011-03-15.1654,test,3,3,1.481,1.943
147,2011,2011-03-15.1654,test,90,40,6.305,8.884
147,2011,2011-03-15.1654,test,8,5,2.925,3.570
147,2011,2011-03-15.1654,test,5,20,2.771,5.380
147,2011,2011-03-15.1654,test,60,5,5.215,6.077
147,2011,2011-03-15.1654,test,8,6,2.521,10.212
147,2011,2011-03-15.1654,test,120,20,8.588,10.611
147,2011,2011-03-15.1654,test,8,0,7.113,7.123
147,2011,2011-03-15.1654,test,8,0,6.085,6.094
147,2011,2011-03-15.1654,test,7,0,2.151,2.175
147,2011,2011-03-15.1654,test,8,30,2.247,3.254
147,2011,2011-03-15.1654,test,3,3,1.801,3.039
147,2011,2011-03-15.1654,test,90,801,2.753,10.992
147,2011,2011-03-15.1654,test,8,30,3.545,5.480
147,2011,2011-03-15.1654,test,30,5,5.369,6.343
147,2011,2011-03-15.1654,test,60,50,3.057,5.945
