sid,year,date,type,stimulus,response,rt1,rt2
39,2011,2011-03-15.1547,train,3,3,3.824,5.501
39,2011,2011-03-15.1547,train,7,7,1.619,2.838
39,2011,2011-03-15.1547,train,22,22,0.577,2.304
39,2011,2011-03-15.1547,train,164,164,2.878,6.777
39,2011,2011-03-15.1547,train,50,50,0.785,2.821
39,2011,2011-03-15.1547,test,25,6,4.846,5.675
39,2011,2011-03-15.1547,test,30,12,3.436,4.390
39,2011,2011-03-15.1547,test,60,100,4.310,6.160
39,2011,2011-03-15.1547,test,120,12,2.383,3.556
39,2011,2011-03-15.1547,test,12,58,1.836,17.913
39,2011,2011-03-15.1547,test,3,3,2.756,3.188
39,2011,2011-03-15.1547,test,8,6,1.119,1.519
39,2011,2011-03-15.1547,test,30,9,1.617,3.255
39,2011,2011-03-15.1547,test,90,45,4.523,5.993
39,2011,2011-03-15.1547,test,90,94,4.480,6.177
39,2011,2011-03-15.1547,test,40,54,4.112,9.849
39,2011,2011-03-15.1547,test,15,45,3.783,5.175
39,2011,2011-03-15.1547,test,30,25,1.155,2.137
39,2011,2011-03-15.1547,test,8,3,1.217,6.794
39,2011,2011-03-15.1547,test,8,5,1.599,2.103
39,2011,2011-03-15.1547,test,7,6,1.002,1.502
39,2011,2011-03-15.1547,test,15,8,1.115,2.170
39,2011,2011-03-15.1547,test,90,55,0.086,1.603
39,2011,2011-03-15.1547,test,15,8,0.339,1.402
39,2011,2011-03-15.1547,test,30,55,0.456,1.202
39,2011,2011-03-15.1547,test,3,55,1.158,2.103
39,2011,2011-03-15.1547,test,20,54,0.448,1.903
39,2011,2011-03-15.1547,test,90,11,0.493,2.020
39,2011,2011-03-15.1547,test,3,336,0.036,3.238
39,2011,2011-03-15.1547,test,4,3,0.236,4.007
39,2011,2011-03-15.1547,test,75,32,2.110,2.871
39,2011,2011-03-15.1547,test,15,12,3.032,9.525
39,2011,2011-03-15.1547,test,90,56,1.617,2.855
39,2011,2011-03-15.1547,test,15,15,5.667,8.714
39,2011,2011-03-15.1547,test,120,55,2.210,3.789
39,2011,2011-03-15.1547,test,90,99,1.829,2.654
39,2011,2011-03-15.1547,test,30,1222,1.688,4.123
39,2011,2011-03-15.1547,test,8,4,3.621,4.390
39,2011,2011-03-15.1547,test,4,45,2.079,3.205
39,2011,2011-03-15.1547,test,3,3,1.387,2.504
39,2011,2011-03-15.1547,test,25,13,5.555,8.581
39,2011,2011-03-15.1547,test,3,64,2.751,4.290
39,2011,2011-03-15.1547,test,120,13,0.765,2.237
39,2011,2011-03-15.1547,test,15,2,0.089,0.785
39,2011,2011-03-15.1547,test,3,3,1.009,1.469
39,2011,2011-03-15.1547,test,12,6,0.853,1.336
39,2011,2011-03-15.1547,test,15,9,0.927,1.386
39,2011,2011-03-15.1547,test,40,56,1.062,1.903
39,2011,2011-03-15.1547,test,3,3,0.784,1.135
39,2011,2011-03-15.1547,test,60,23,1.557,8.364
39,2011,2011-03-15.1547,test,60,56,1.850,5.342
39,2011,2011-03-15.1547,test,4,4,1.981,2.955
39,2011,2011-03-15.1547,test,40,23,0.867,1.368
39,2011,2011-03-15.1547,test,15,12,0.923,1.569
39,2011,2011-03-15.1547,test,4,3,0.658,1.819
39,2011,2011-03-15.1547,test,90,12,0.308,1.469
39,2011,2011-03-15.1547,test,60,112,1.583,3.172
39,2011,2011-03-15.1547,test,25,45,1.404,2.153
39,2011,2011-03-15.1547,test,3,3,1.123,1.469
39,2011,2011-03-15.1547,test,3,3,0.895,1.235
39,2011,2011-03-15.1547,test,75,98,1.368,2.537
39,2011,2011-03-15.1547,test,8,12,1.055,8.798
39,2011,2011-03-15.1547,test,8,6,1.675,2.204
39,2011,2011-03-15.1547,test,4,5,1.928,5.058
39,2011,2011-03-15.1547,test,15,69,1.230,4.057
39,2011,2011-03-15.1547,test,3,3,1.414,1.920
39,2011,2011-03-15.1547,test,50,85,1.143,2.070
39,2011,2011-03-15.1547,test,90,985,1.458,4.040
39,2011,2011-03-15.1547,test,12,12,1.163,8.046
39,2011,2011-03-15.1547,test,90,54,0.767,2.153
39,2011,2011-03-15.1547,test,60,52,0.815,1.536
39,2011,2011-03-15.1547,test,60,65,0.031,0.951
39,2011,2011-03-15.1547,test,5,43,1.081,2.036
39,2011,2011-03-15.1547,test,8,12,0.869,1.519
39,2011,2011-03-15.1547,test,90,52,0.380,1.218
39,2011,2011-03-15.1547,test,75,32,0.073,1.335
39,2011,2011-03-15.1547,test,8,5,1.235,2.003
39,2011,2011-03-15.1547,test,90,0,0.376,0.384
39,2011,2011-03-15.1547,test,15,0,0.705,0.718
39,2011,2011-03-15.1547,test,15,22,0.428,1.185
39,2011,2011-03-15.1547,test,120,22,1.701,2.487
39,2011,2011-03-15.1547,test,60,54,0.622,2.053
39,2011,2011-03-15.1547,test,8,5,1.138,2.204
39,2011,2011-03-15.1547,test,3,3,1.167,1.636
39,2011,2011-03-15.1547,test,3,3,0.508,0.968
