sid,year,date,type,stimulus,response,rt1,rt2
25,2013,2013-03-22.1358,train,3,3,0.977,2.154
25,2013,2013-03-22.1358,train,7,7,3.460,5.561
25,2013,2013-03-22.1358,train,22,22,2.230,4.091
25,2013,2013-03-22.1358,train,164,164,5.990,9.518
25,2013,2013-03-22.1358,train,50,50,1.051,3.156
25,2013,2013-03-22.1358,test,8,4,2.407,3.506
25,2013,2013-03-22.1358,test,75,30,4.541,7.181
25,2013,2013-03-22.1358,test,3,3,1.618,2.354
25,2013,2013-03-22.1358,test,50,20,2.272,3.657
25,2013,2013-03-22.1358,test,60,21,1.447,11.237
25,2013,2013-03-22.1358,test,120,50,2.243,3.842
25,2013,2013-03-22.1358,test,20,10,3.403,4.893
25,2013,2013-03-22.1358,test,3,3,1.183,1.954
25,2013,2013-03-22.1358,test,25,7,5.487,6.813
25,2013,2013-03-22.1358,test,3,3,2.834,3.455
25,2013,2013-03-22.1358,test,12,5,1.428,2.088
25,2013,2013-03-22.1358,test,30,10,2.700,4.943
25,2013,2013-03-22.1358,test,50,20,2.133,4.624
25,2013,2013-03-22.1358,test,120,50,9.934,12.007
25,2013,2013-03-22.1358,test,15,10,5.000,10.253
25,2013,2013-03-22.1358,test,50,20,1.771,3.807
25,2013,2013-03-22.1358,test,30,20,4.484,5.927
25,2013,2013-03-22.1358,test,20,20,1.854,14.528
25,2013,2013-03-22.1358,test,30,10,1.582,2.455
25,2013,2013-03-22.1358,test,90,60,4.528,7.915
25,2013,2013-03-22.1358,test,3,3,1.429,2.421
25,2013,2013-03-22.1358,test,25,20,2.128,7.465
25,2013,2013-03-22.1358,test,40,10,1.138,2.873
25,2013,2013-03-22.1358,test,3,3,1.153,1.738
25,2013,2013-03-22.1358,test,8,5,1.499,8.919
25,2013,2013-03-22.1358,test,30,10,12.997,16.816
25,2013,2013-03-22.1358,test,8,6,17.662,21.542
25,2013,2013-03-22.1358,test,5,4,3.753,12.107
25,2013,2013-03-22.1358,test,90,10,1.293,3.340
25,2013,2013-03-22.1358,test,40,50,6.498,8.951
25,2013,2013-03-22.1358,test,3,3,1.020,1.819
