sid,year,date,type,stimulus,response,rt1,rt2
196,2013,2013-03-20.1448,train,3,3,4.190,5.783
196,2013,2013-03-20.1448,train,7,7,2.193,3.365
196,2013,2013-03-20.1448,train,22,22,1.097,2.612
196,2013,2013-03-20.1448,train,164,164,1.516,3.867
196,2013,2013-03-20.1448,train,50,50,2.918,4.939
196,2013,2013-03-20.1448,test,90,54,2.588,3.967
196,2013,2013-03-20.1448,test,60,34,3.415,4.571
196,2013,2013-03-20.1448,test,90,39,2.961,5.357
196,2013,2013-03-20.1448,test,90,64,1.672,2.980
196,2013,2013-03-20.1448,test,3,3,1.466,1.942
196,2013,2013-03-20.1448,test,30,16,2.416,5.106
196,2013,2013-03-20.1448,test,15,11,3.188,4.001
196,2013,2013-03-20.1448,test,3,3,1.288,1.724
196,2013,2013-03-20.1448,test,12,10,5.730,6.713
196,2013,2013-03-20.1448,test,60,24,2.246,3.063
196,2013,2013-03-20.1448,test,25,24,2.020,2.913
196,2013,2013-03-20.1448,test,60,34,2.018,3.315
196,2013,2013-03-20.1448,test,7,5,3.445,3.951
196,2013,2013-03-20.1448,test,8,8,4.724,5.290
196,2013,2013-03-20.1448,test,8,7,4.576,5.324
196,2013,2013-03-20.1448,test,8,7,6.489,7.534
196,2013,2013-03-20.1448,test,8,11,4.722,5.960
196,2013,2013-03-20.1448,test,60,34,2.151,2.896
196,2013,2013-03-20.1448,test,25,36,1.252,2.762
196,2013,2013-03-20.1448,test,75,56,1.174,2.277
196,2013,2013-03-20.1448,test,120,65,1.986,3.348
196,2013,2013-03-20.1448,test,15,14,1.819,2.678
196,2013,2013-03-20.1448,test,12,12,1.651,2.645
196,2013,2013-03-20.1448,test,50,24,1.466,2.277
196,2013,2013-03-20.1448,test,30,34,0.954,1.724
196,2013,2013-03-20.1448,test,90,56,9.642,12.087
196,2013,2013-03-20.1448,test,8,7,4.817,5.374
196,2013,2013-03-20.1448,test,4,4,2.273,2.712
196,2013,2013-03-20.1448,test,60,25,1.230,2.846
196,2013,2013-03-20.1448,test,90,21,1.958,9.693
196,2013,2013-03-20.1448,test,3,3,1.054,1.423
196,2013,2013-03-20.1448,test,8,9,4.941,5.374
196,2013,2013-03-20.1448,test,12,23,3.285,5.039
196,2013,2013-03-20.1448,test,15,15,2.852,9.911
196,2013,2013-03-20.1448,test,3,3,0.827,1.155
196,2013,2013-03-20.1448,test,3,3,0.893,1.205
196,2013,2013-03-20.1448,test,3,3,0.782,1.054
196,2013,2013-03-20.1448,test,4,4,1.845,2.260
196,2013,2013-03-20.1448,test,120,65,3.806,4.386
196,2013,2013-03-20.1448,test,20,34,1.466,2.277
196,2013,2013-03-20.1448,test,75,35,1.066,5.960
196,2013,2013-03-20.1448,test,15,15,1.447,2.344
196,2013,2013-03-20.1448,test,8,8,4.109,5.139
196,2013,2013-03-20.1448,test,60,35,3.278,4.152
196,2013,2013-03-20.1448,test,5,5,2.644,3.131
196,2013,2013-03-20.1448,test,4,4,1.304,1.775
196,2013,2013-03-20.1448,test,90,64,1.089,2.294
196,2013,2013-03-20.1448,test,120,64,1.072,2.025
196,2013,2013-03-20.1448,test,7,7,3.268,3.733
196,2013,2013-03-20.1448,test,60,21,1.180,1.858
196,2013,2013-03-20.1448,test,3,3,0.823,1.138
196,2013,2013-03-20.1448,test,3,3,0.683,0.971
196,2013,2013-03-20.1448,test,4,4,1.598,2.026
196,2013,2013-03-20.1448,test,30,25,1.954,2.595
196,2013,2013-03-20.1448,test,8,9,2.509,3.281
196,2013,2013-03-20.1448,test,12,15,1.865,2.745
196,2013,2013-03-20.1448,test,8,6,1.278,1.658
196,2013,2013-03-20.1448,test,30,25,1.353,2.545
196,2013,2013-03-20.1448,test,15,19,2.047,2.796
196,2013,2013-03-20.1448,test,120,56,4.843,12.138
196,2013,2013-03-20.1448,test,5,5,2.383,2.745
196,2013,2013-03-20.1448,test,60,19,1.183,2.243
196,2013,2013-03-20.1448,test,90,25,0.811,1.373
196,2013,2013-03-20.1448,test,60,34,1.475,2.478
196,2013,2013-03-20.1448,test,30,15,1.659,4.102
196,2013,2013-03-20.1448,test,60,64,1.297,2.059
196,2013,2013-03-20.1448,test,30,19,1.499,2.394
196,2013,2013-03-20.1448,test,8,8,6.031,8.722
196,2013,2013-03-20.1448,test,3,3,0.946,1.172
196,2013,2013-03-20.1448,test,5,5,2.717,3.097
196,2013,2013-03-20.1448,test,12,11,5.561,6.211
196,2013,2013-03-20.1448,test,8,8,4.644,5.073
196,2013,2013-03-20.1448,test,60,35,1.544,2.377
196,2013,2013-03-20.1448,test,7,7,3.157,3.817
196,2013,2013-03-20.1448,test,30,15,1.026,2.143
196,2013,2013-03-20.1448,test,7,9,3.840,4.370
196,2013,2013-03-20.1448,test,8,9,3.277,3.616
196,2013,2013-03-20.1448,test,20,15,1.162,1.875
196,2013,2013-03-20.1448,test,90,29,0.889,2.545
196,2013,2013-03-20.1448,test,90,35,1.641,3.516
196,2013,2013-03-20.1448,test,3,3,0.962,1.306
196,2013,2013-03-20.1448,test,60,25,1.016,2.026
196,2013,2013-03-20.1448,test,90,35,1.763,3.398
196,2013,2013-03-20.1448,test,60,42,3.627,4.319
196,2013,2013-03-20.1448,test,8,8,3.362,3.800
196,2013,2013-03-20.1448,test,8,9,2.856,3.516
196,2013,2013-03-20.1448,test,5,5,2.122,2.678
196,2013,2013-03-20.1448,test,8,8,3.546,4.085
196,2013,2013-03-20.1448,test,3,3,0.866,1.306
196,2013,2013-03-20.1448,test,30,16,1.294,2.294
196,2013,2013-03-20.1448,test,15,25,1.509,2.277
196,2013,2013-03-20.1448,test,7,7,3.126,3.666
196,2013,2013-03-20.1448,test,15,25,1.330,2.444
196,2013,2013-03-20.1448,test,8,8,4.380,5.206
196,2013,2013-03-20.1448,test,40,24,3.154,4.838
196,2013,2013-03-20.1448,test,90,65,0.921,1.573
196,2013,2013-03-20.1448,test,75,54,2.177,4.101
196,2013,2013-03-20.1448,test,25,16,1.441,5.608
196,2013,2013-03-20.1448,test,90,25,0.949,1.440
196,2013,2013-03-20.1448,test,90,35,1.182,2.880
196,2013,2013-03-20.1448,test,3,3,0.709,1.021
196,2013,2013-03-20.1448,test,30,26,1.076,2.545
196,2013,2013-03-20.1448,test,4,4,1.786,2.143
