sid,year,date,type,stimulus,response,rt1,rt2
115,2013,2013-03-22.1632,train,3,3,1.825,2.843
115,2013,2013-03-22.1632,train,7,7,2.024,3.016
115,2013,2013-03-22.1632,train,22,22,0.924,2.017
115,2013,2013-03-22.1632,train,164,164,0.886,4.801
115,2013,2013-03-22.1632,train,50,50,1.298,2.785
115,2013,2013-03-22.1632,test,30,89,1.942,3.985
115,2013,2013-03-22.1632,test,20,65,1.944,6.970
115,2013,2013-03-22.1632,test,4,5,1.562,2.551
115,2013,2013-03-22.1632,test,7,8,2.265,3.168
115,2013,2013-03-22.1632,test,15,10,2.850,3.552
115,2013,2013-03-22.1632,test,60,60,1.074,2.082
115,2013,2013-03-22.1632,test,15,65,3.057,4.588
115,2013,2013-03-22.1632,test,8,9,1.702,4.369
115,2013,2013-03-22.1632,test,20,65,1.594,3.583
115,2013,2013-03-22.1632,test,30,85,1.067,2.885
115,2013,2013-03-22.1632,test,90,5,1.339,9.755
115,2013,2013-03-22.1632,test,90,500,1.327,5.269
115,2013,2013-03-22.1632,test,50,23,0.868,3.485
115,2013,2013-03-22.1632,test,90,45,1.958,3.433
115,2013,2013-03-22.1632,test,25,151,0.773,20.561
115,2013,2013-03-22.1632,test,30,123,3.869,5.453
115,2013,2013-03-22.1632,test,120,100,2.613,4.786
115,2013,2013-03-22.1632,test,3,3,0.980,1.534
115,2013,2013-03-22.1632,test,8,63,0.857,1.601
115,2013,2013-03-22.1632,test,30,532,0.617,2.199
115,2013,2013-03-22.1632,test,60,50,0.991,1.899
115,2013,2013-03-22.1632,test,7,6,1.453,1.951
115,2013,2013-03-22.1632,test,50,60,0.575,1.284
115,2013,2013-03-22.1632,test,5,5,1.013,1.232
115,2013,2013-03-22.1632,test,4,5,1.293,1.501
115,2013,2013-03-22.1632,test,60,8,0.856,1.284
115,2013,2013-03-22.1632,test,75,80,0.872,2.151
115,2013,2013-03-22.1632,test,12,10,0.732,4.552
115,2013,2013-03-22.1632,test,3,3,0.524,0.815
115,2013,2013-03-22.1632,test,12,63,0.686,1.466
115,2013,2013-03-22.1632,test,90,800,2.184,3.435
115,2013,2013-03-22.1632,test,90,800,0.957,2.668
115,2013,2013-03-22.1632,test,60,60,1.476,2.985
115,2013,2013-03-22.1632,test,20,96,0.764,1.534
115,2013,2013-03-22.1632,test,60,21,0.958,5.720
115,2013,2013-03-22.1632,test,30,63,1.112,2.933
115,2013,2013-03-22.1632,test,25,65,0.930,2.149
115,2013,2013-03-22.1632,test,90,63,1.077,2.435
115,2013,2013-03-22.1632,test,4,52,3.771,5.070
115,2013,2013-03-22.1632,test,30,30,3.036,8.138
115,2013,2013-03-22.1632,test,3,3,0.844,1.165
115,2013,2013-03-22.1632,test,90,50,1.179,1.884
115,2013,2013-03-22.1632,test,60,70,1.571,2.801
115,2013,2013-03-22.1632,test,30,20,2.307,3.533
115,2013,2013-03-22.1632,test,90,50,3.581,4.903
115,2013,2013-03-22.1632,test,3,3,0.649,0.949
115,2013,2013-03-22.1632,test,15,61,1.619,5.219
115,2013,2013-03-22.1632,test,25,23,1.346,2.783
115,2013,2013-03-22.1632,test,3,3,0.514,0.766
115,2013,2013-03-22.1632,test,75,43,1.786,2.584
115,2013,2013-03-22.1632,test,75,15,0.656,8.152
115,2013,2013-03-22.1632,test,3,3,0.664,0.950
115,2013,2013-03-22.1632,test,75,45,1.307,2.768
115,2013,2013-03-22.1632,test,30,45,0.389,1.134
115,2013,2013-03-22.1632,test,3,3,0.064,3.283
115,2013,2013-03-22.1632,test,60,65,0.887,2.318
115,2013,2013-03-22.1632,test,8,8,1.147,1.551
115,2013,2013-03-22.1632,test,25,20,1.309,1.984
115,2013,2013-03-22.1632,test,15,91,1.055,2.418
115,2013,2013-03-22.1632,test,8,9,5.583,5.868
115,2013,2013-03-22.1632,test,30,31,7.290,8.088
115,2013,2013-03-22.1632,test,5,6,1.805,2.118
115,2013,2013-03-22.1632,test,50,20,1.440,7.771
115,2013,2013-03-22.1632,test,120,45,2.831,3.752
115,2013,2013-03-22.1632,test,8,8,1.049,2.718
115,2013,2013-03-22.1632,test,120,70,1.300,2.618
115,2013,2013-03-22.1632,test,8,30,1.274,2.567
115,2013,2013-03-22.1632,test,25,41,2.108,3.118
115,2013,2013-03-22.1632,test,90,70,0.928,1.918
115,2013,2013-03-22.1632,test,7,7,1.332,1.584
115,2013,2013-03-22.1632,test,30,9,1.117,1.399
115,2013,2013-03-22.1632,test,90,50,1.844,3.283
115,2013,2013-03-22.1632,test,25,0,2.346,2.368
115,2013,2013-03-22.1632,test,75,0,0.529,0.550
115,2013,2013-03-22.1632,test,4,4,1.318,1.467
115,2013,2013-03-22.1632,test,3,3,0.787,1.151
115,2013,2013-03-22.1632,test,30,20,1.446,2.033
115,2013,2013-03-22.1632,test,30,30,1.317,2.635
115,2013,2013-03-22.1632,test,30,0,10.732,10.754
115,2013,2013-03-22.1632,test,3,3,1.026,1.434
115,2013,2013-03-22.1632,test,60,56,1.146,1.851
115,2013,2013-03-22.1632,test,30,23,6.768,7.738
115,2013,2013-03-22.1632,test,7,0,1.457,1.484
115,2013,2013-03-22.1632,test,25,0,0.447,0.467
115,2013,2013-03-22.1632,test,8,0,0.157,0.183
115,2013,2013-03-22.1632,test,15,0,0.048,0.067
115,2013,2013-03-22.1632,test,60,0,0.710,0.733
115,2013,2013-03-22.1632,test,30,0,0.035,0.048
115,2013,2013-03-22.1632,test,30,0,0.122,0.148
115,2013,2013-03-22.1632,test,3,3,0.901,1.267
115,2013,2013-03-22.1632,test,120,0,0.126,0.148
115,2013,2013-03-22.1632,test,5,96,0.266,1.384
115,2013,2013-03-22.1632,test,40,36,1.539,2.101
115,2013,2013-03-22.1632,test,3,3,0.985,1.334
115,2013,2013-03-22.1632,test,3,3,0.699,0.999
115,2013,2013-03-22.1632,test,50,56,0.955,1.501
115,2013,2013-03-22.1632,test,30,89,1.736,2.602
115,2013,2013-03-22.1632,test,15,23,3.641,11.123
115,2013,2013-03-22.1632,test,40,84,2.249,6.270
115,2013,2013-03-22.1632,test,8,36,8.084,8.938
115,2013,2013-03-22.1632,test,30,23,1.317,12.357
115,2013,2013-03-22.1632,test,3,3,0.808,1.215
115,2013,2013-03-22.1632,test,90,50,1.300,4.653
115,2013,2013-03-22.1632,test,30,65,1.234,2.132
115,2013,2013-03-22.1632,test,3,0,1.909,1.932
115,2013,2013-03-22.1632,test,5,56,1.329,2.551
115,2013,2013-03-22.1632,test,12,36,4.586,7.470
115,2013,2013-03-22.1632,test,5,96,5.533,6.904
115,2013,2013-03-22.1632,test,4,32,4.047,5.234
115,2013,2013-03-22.1632,test,4,5,1.540,2.068
115,2013,2013-03-22.1632,test,7,6,6.331,7.602
115,2013,2013-03-22.1632,test,120,96,1.078,2.468
115,2013,2013-03-22.1632,test,40,32,1.203,2.216
115,2013,2013-03-22.1632,test,3,3,0.660,0.999
115,2013,2013-03-22.1632,test,8,60,0.893,3.500
115,2013,2013-03-22.1632,test,8,103,1.160,4.169
115,2013,2013-03-22.1632,test,90,136,1.313,4.862
115,2013,2013-03-22.1632,test,50,56,0.833,3.168
115,2013,2013-03-22.1632,test,60,30,5.655,6.652
115,2013,2013-03-22.1632,test,15,63,96.204,99.421
