sid,year,date,type,stimulus,response,rt1,rt2
16,2013,2013-03-22.1327,train,3,3,2.289,3.524
16,2013,2013-03-22.1327,train,7,7,0.927,1.934
16,2013,2013-03-22.1327,train,22,22,0.894,2.235
16,2013,2013-03-22.1327,train,164,164,1.001,3.318
16,2013,2013-03-22.1327,train,50,50,0.705,2.333
16,2013,2013-03-22.1327,test,12,10,6.605,8.304
16,2013,2013-03-22.1327,test,30,20,2.375,3.650
16,2013,2013-03-22.1327,test,30,12,2.493,3.702
16,2013,2013-03-22.1327,test,4,4,1.585,2.218
16,2013,2013-03-22.1327,test,3,3,1.121,1.601
16,2013,2013-03-22.1327,test,8,8,4.042,4.669
16,2013,2013-03-22.1327,test,60,50,2.598,6.201
16,2013,2013-03-22.1327,test,15,15,4.005,4.917
16,2013,2013-03-22.1327,test,4,4,1.615,2.202
16,2013,2013-03-22.1327,test,30,42,2.768,7.288
16,2013,2013-03-22.1327,test,5,5,2.026,3.000
16,2013,2013-03-22.1327,test,60,21,5.274,6.001
16,2013,2013-03-22.1327,test,60,30,2.321,4.435
16,2013,2013-03-22.1327,test,120,60,2.812,6.051
16,2013,2013-03-22.1327,test,3,3,1.289,2.601
16,2013,2013-03-22.1327,test,3,2,1.985,2.768
16,2013,2013-03-22.1327,test,3,3,0.975,3.335
16,2013,2013-03-22.1327,test,90,30,1.740,6.003
16,2013,2013-03-22.1327,test,60,20,4.978,5.953
16,2013,2013-03-22.1327,test,8,6,2.322,2.718
16,2013,2013-03-22.1327,test,7,7,3.702,4.434
16,2013,2013-03-22.1327,test,8,6,3.852,4.369
16,2013,2013-03-22.1327,test,8,8,3.453,4.085
16,2013,2013-03-22.1327,test,30,23,1.808,6.654
16,2013,2013-03-22.1327,test,90,50,2.419,3.485
16,2013,2013-03-22.1327,test,50,20,1.503,3.752
16,2013,2013-03-22.1327,test,5,5,3.401,4.903
16,2013,2013-03-22.1327,test,3,3,0.996,1.382
16,2013,2013-03-22.1327,test,3,1,2.734,4.584
16,2013,2013-03-22.1327,test,50,12,1.846,2.635
16,2013,2013-03-22.1327,test,90,30,2.324,5.386
16,2013,2013-03-22.1327,test,90,40,1.371,3.335
16,2013,2013-03-22.1327,test,15,3,2.854,3.268
16,2013,2013-03-22.1327,test,90,50,1.026,2.018
16,2013,2013-03-22.1327,test,3,3,1.969,2.268
16,2013,2013-03-22.1327,test,40,12,1.278,2.834
16,2013,2013-03-22.1327,test,5,5,1.446,1.866
16,2013,2013-03-22.1327,test,3,3,0.987,1.317
16,2013,2013-03-22.1327,test,75,24,1.067,4.252
16,2013,2013-03-22.1327,test,8,8,4.664,5.454
16,2013,2013-03-22.1327,test,7,6,3.294,3.635
16,2013,2013-03-22.1327,test,3,3,0.793,1.231
16,2013,2013-03-22.1327,test,120,40,1.621,3.135
16,2013,2013-03-22.1327,test,8,8,4.032,4.586
16,2013,2013-03-22.1327,test,7,7,5.104,5.618
16,2013,2013-03-22.1327,test,8,8,3.838,4.319
16,2013,2013-03-22.1327,test,15,10,2.921,3.536
16,2013,2013-03-22.1327,test,50,30,1.843,3.035
16,2013,2013-03-22.1327,test,60,50,1.274,2.116
16,2013,2013-03-22.1327,test,25,20,1.286,2.018
16,2013,2013-03-22.1327,test,75,30,1.494,3.368
16,2013,2013-03-22.1327,test,15,20,3.680,5.036
16,2013,2013-03-22.1327,test,30,19,3.261,8.571
16,2013,2013-03-22.1327,test,60,20,2.105,3.220
16,2013,2013-03-22.1327,test,60,20,1.586,3.133
16,2013,2013-03-22.1327,test,4,4,1.565,2.168
16,2013,2013-03-22.1327,test,15,12,3.447,4.602
16,2013,2013-03-22.1327,test,25,23,3.086,3.800
16,2013,2013-03-22.1327,test,4,4,1.174,1.684
16,2013,2013-03-22.1327,test,3,3,0.852,1.201
16,2013,2013-03-22.1327,test,20,20,3.925,4.686
16,2013,2013-03-22.1327,test,12,10,2.033,2.835
16,2013,2013-03-22.1327,test,90,40,1.606,5.201
16,2013,2013-03-22.1327,test,75,40,2.554,6.103
16,2013,2013-03-22.1327,test,3,3,1.308,5.670
16,2013,2013-03-22.1327,test,90,40,1.286,3.434
16,2013,2013-03-22.1327,test,50,40,1.179,2.518
16,2013,2013-03-22.1327,test,3,3,1.023,1.417
16,2013,2013-03-22.1327,test,3,3,0.742,1.266
16,2013,2013-03-22.1327,test,4,4,1.205,1.601
16,2013,2013-03-22.1327,test,25,20,1.022,1.849
16,2013,2013-03-22.1327,test,3,3,0.748,1.067
16,2013,2013-03-22.1327,test,90,50,0.859,1.584
16,2013,2013-03-22.1327,test,90,40,1.975,2.668
16,2013,2013-03-22.1327,test,8,10,3.125,3.569
16,2013,2013-03-22.1327,test,90,50,1.165,2.718
16,2013,2013-03-22.1327,test,20,50,2.313,3.583
16,2013,2013-03-22.1327,test,30,40,3.234,3.750
16,2013,2013-03-22.1327,test,90,40,0.466,7.439
16,2013,2013-03-22.1327,test,30,20,1.189,5.369
