sid,year,date,type,stimulus,response,rt1,rt2
137,2013,2013-03-20.1746,train,3,3,3.362,5.458
137,2013,2013-03-20.1746,train,7,7,1.477,2.368
137,2013,2013-03-20.1746,train,22,22,0.914,2.919
137,2013,2013-03-20.1746,train,164,164,2.522,5.386
137,2013,2013-03-20.1746,train,50,50,0.919,4.967
137,2013,2013-03-20.1746,test,3,3,2.679,3.951
137,2013,2013-03-20.1746,test,15,5,1.282,1.766
137,2013,2013-03-20.1746,test,15,7,1.156,1.667
137,2013,2013-03-20.1746,test,3,3,0.915,1.916
137,2013,2013-03-20.1746,test,15,82,0.943,2.134
137,2013,2013-03-20.1746,test,8,52,0.658,1.818
137,2013,2013-03-20.1746,test,30,63,0.706,1.751
137,2013,2013-03-20.1746,test,3,3,0.709,1.150
137,2013,2013-03-20.1746,test,15,3200,0.200,2.518
137,2013,2013-03-20.1746,test,25,551,0.539,2.068
137,2013,2013-03-20.1746,test,15,8,0.873,1.434
137,2013,2013-03-20.1746,test,3,3,0.921,1.418
137,2013,2013-03-20.1746,test,3,3,0.761,1.199
137,2013,2013-03-20.1746,test,90,478,1.196,2.419
137,2013,2013-03-20.1746,test,5,433,1.356,3.435
137,2013,2013-03-20.1746,test,50,23,1.232,2.334
137,2013,2013-03-20.1746,test,15,56,0.724,6.720
137,2013,2013-03-20.1746,test,40,56,2.173,3.285
137,2013,2013-03-20.1746,test,90,89,0.997,2.101
137,2013,2013-03-20.1746,test,3,3,0.786,1.365
137,2013,2013-03-20.1746,test,8,85,1.516,2.351
137,2013,2013-03-20.1746,test,90,54,1.595,2.533
137,2013,2013-03-20.1746,test,40,12,9.134,10.239
137,2013,2013-03-20.1746,test,120,569,1.185,2.616
137,2013,2013-03-20.1746,test,15,1,1.416,1.984
137,2013,2013-03-20.1746,test,90,21,0.602,1.382
137,2013,2013-03-20.1746,test,15,8,0.756,1.184
137,2013,2013-03-20.1746,test,40,0,0.662,1.249
137,2013,2013-03-20.1746,test,90,230,0.694,2.349
137,2013,2013-03-20.1746,test,30,0,0.536,2.284
137,2013,2013-03-20.1746,test,90,884,1.146,2.899
137,2013,2013-03-20.1746,test,7,4,1.095,1.501
137,2013,2013-03-20.1746,test,60,23,0.599,1.534
137,2013,2013-03-20.1746,test,4,4,1.074,1.601
137,2013,2013-03-20.1746,test,30,2,1.139,2.049
137,2013,2013-03-20.1746,test,8,6,1.506,1.968
137,2013,2013-03-20.1746,test,60,536,0.552,1.901
137,2013,2013-03-20.1746,test,60,65,1.513,3.869
137,2013,2013-03-20.1746,test,4,4,1.094,1.849
137,2013,2013-03-20.1746,test,30,6,0.917,1.451
137,2013,2013-03-20.1746,test,3,3,0.580,1.151
137,2013,2013-03-20.1746,test,3,3,0.431,0.817
