sid,year,date,type,stimulus,response,rt1,rt2
107,2013,2013-03-21.1341,train,3,3,3.497,6.291
107,2013,2013-03-21.1341,train,7,7,1.900,3.509
107,2013,2013-03-21.1341,train,22,22,1.008,2.941
107,2013,2013-03-21.1341,train,164,164,2.590,12.849
107,2013,2013-03-21.1341,train,50,50,0.928,3.358
107,2013,2013-03-21.1341,test,8,5,2.941,4.243
107,2013,2013-03-21.1341,test,60,20,4.098,6.082
107,2013,2013-03-21.1341,test,40,25,2.471,4.211
107,2013,2013-03-21.1341,test,7,6,2.908,3.977
107,2013,2013-03-21.1341,test,60,30,3.378,5.514
107,2013,2013-03-21.1341,test,3,3,1.488,2.389
107,2013,2013-03-21.1341,test,20,10,1.659,3.258
107,2013,2013-03-21.1341,test,15,15,2.416,3.960
107,2013,2013-03-21.1341,test,30,20,2.639,4.796
107,2013,2013-03-21.1341,test,30,15,3.491,6.165
107,2013,2013-03-21.1341,test,25,15,6.261,9.607
107,2013,2013-03-21.1341,test,12,7,3.030,4.044
107,2013,2013-03-21.1341,test,5,5,1.970,2.807
107,2013,2013-03-21.1341,test,20,20,2.450,4.261
107,2013,2013-03-21.1341,test,30,30,1.829,3.509
107,2013,2013-03-21.1341,test,60,35,1.335,3.659
107,2013,2013-03-21.1341,test,25,10,1.270,2.807
107,2013,2013-03-21.1341,test,30,15,2.023,3.743
107,2013,2013-03-21.1341,test,30,20,1.850,7.753
107,2013,2013-03-21.1341,test,50,20,3.024,5.447
107,2013,2013-03-21.1341,test,75,30,2.644,4.194
107,2013,2013-03-21.1341,test,4,4,2.433,3.475
107,2013,2013-03-21.1341,test,5,5,1.662,2.590
107,2013,2013-03-21.1341,test,30,10,1.199,2.707
107,2013,2013-03-21.1341,test,30,20,2.188,3.242
107,2013,2013-03-21.1341,test,90,32,8.406,16.474
107,2013,2013-03-21.1341,test,90,15,3.637,5.197
107,2013,2013-03-21.1341,test,120,30,2.983,4.612
107,2013,2013-03-21.1341,test,15,20,7.446,9.173
107,2013,2013-03-21.1341,test,40,25,1.565,3.509
107,2013,2013-03-21.1341,test,25,10,1.124,3.759
107,2013,2013-03-21.1341,test,15,7,4.516,5.648
107,2013,2013-03-21.1341,test,75,25,1.900,4.946
107,2013,2013-03-21.1341,test,120,30,1.553,3.592
107,2013,2013-03-21.1341,test,40,20,1.456,3.358
107,2013,2013-03-21.1341,test,30,10,1.025,2.606
107,2013,2013-03-21.1341,test,90,30,2.385,4.144
107,2013,2013-03-21.1341,test,3,3,1.169,2.022
107,2013,2013-03-21.1341,test,90,25,2.586,3.993
107,2013,2013-03-21.1341,test,50,20,1.272,2.623
107,2013,2013-03-21.1341,test,25,10,1.064,2.323
107,2013,2013-03-21.1341,test,90,30,1.584,2.957
107,2013,2013-03-21.1341,test,90,25,3.418,4.511
107,2013,2013-03-21.1341,test,4,4,1.730,2.807
107,2013,2013-03-21.1341,test,90,20,1.281,2.423
107,2013,2013-03-21.1341,test,4,4,1.346,2.155
107,2013,2013-03-21.1341,test,60,25,1.445,2.707
107,2013,2013-03-21.1341,test,8,8,5.265,6.215
107,2013,2013-03-21.1341,test,15,10,1.177,2.289
107,2013,2013-03-21.1341,test,90,20,1.462,2.891
107,2013,2013-03-21.1341,test,15,10,1.755,3.743
107,2013,2013-03-21.1341,test,3,3,1.195,1.855
107,2013,2013-03-21.1341,test,90,20,1.212,3.074
107,2013,2013-03-21.1341,test,5,5,1.753,3.091
107,2013,2013-03-21.1341,test,3,3,1.422,2.490
107,2013,2013-03-21.1341,test,15,20,4.460,5.848
107,2013,2013-03-21.1341,test,8,7,4.275,5.731
107,2013,2013-03-21.1341,test,12,10,3.200,4.528
107,2013,2013-03-21.1341,test,4,4,1.776,2.556
107,2013,2013-03-21.1341,test,120,30,1.721,3.291
107,2013,2013-03-21.1341,test,8,9,2.821,3.592
107,2013,2013-03-21.1341,test,30,20,1.997,3.191
107,2013,2013-03-21.1341,test,8,10,1.405,2.740
107,2013,2013-03-21.1341,test,3,3,1.168,1.671
107,2013,2013-03-21.1341,test,30,10,1.033,2.239
107,2013,2013-03-21.1341,test,3,3,0.953,1.454
107,2013,2013-03-21.1341,test,30,20,1.195,2.356
107,2013,2013-03-21.1341,test,75,25,2.939,4.311
107,2013,2013-03-21.1341,test,30,20,2.214,3.542
107,2013,2013-03-21.1341,test,7,7,2.837,4.010
107,2013,2013-03-21.1341,test,40,20,2.499,3.459
107,2013,2013-03-21.1341,test,90,30,1.931,3.007
107,2013,2013-03-21.1341,test,7,6,1.988,2.740
107,2013,2013-03-21.1341,test,60,20,1.999,4.010
107,2013,2013-03-21.1341,test,60,25,2.085,3.559
107,2013,2013-03-21.1341,test,3,3,1.069,1.671
107,2013,2013-03-21.1341,test,90,15,4.785,6.550
107,2013,2013-03-21.1341,test,4,4,2.154,2.891
107,2013,2013-03-21.1341,test,60,20,1.143,2.606
107,2013,2013-03-21.1341,test,25,10,1.320,2.473
107,2013,2013-03-21.1341,test,60,20,1.287,2.791
107,2013,2013-03-21.1341,test,15,10,1.384,2.440
107,2013,2013-03-21.1341,test,40,17,3.899,6.450
107,2013,2013-03-21.1341,test,3,3,1.057,1.955
107,2013,2013-03-21.1341,test,30,10,1.045,2.205
107,2013,2013-03-21.1341,test,15,5,1.831,2.389
107,2013,2013-03-21.1341,test,8,6,5.474,6.784
107,2013,2013-03-21.1341,test,8,6,1.865,2.824
107,2013,2013-03-21.1341,test,5,5,2.465,3.075
107,2013,2013-03-21.1341,test,20,10,0.998,2.239
107,2013,2013-03-21.1341,test,30,9,1.993,4.361
107,2013,2013-03-21.1341,test,8,8,2.710,3.726
107,2013,2013-03-21.1341,test,90,30,1.886,3.125
107,2013,2013-03-21.1341,test,60,15,1.384,2.690
107,2013,2013-03-21.1341,test,90,20,2.840,4.060
107,2013,2013-03-21.1341,test,3,3,0.825,1.270
107,2013,2013-03-21.1341,test,15,10,1.266,2.423
107,2013,2013-03-21.1341,test,8,5,1.259,1.754
107,2013,2013-03-21.1341,test,75,25,1.441,4.612
107,2013,2013-03-21.1341,test,50,20,3.115,4.578
107,2013,2013-03-21.1341,test,4,4,1.921,2.690
107,2013,2013-03-21.1341,test,90,30,5.814,8.855
107,2013,2013-03-21.1341,test,20,15,3.262,5.079
107,2013,2013-03-21.1341,test,12,10,1.518,2.356
107,2013,2013-03-21.1341,test,15,10,1.226,2.373
107,2013,2013-03-21.1341,test,20,10,1.877,6.132
107,2013,2013-03-21.1341,test,75,30,1.056,2.373
107,2013,2013-03-21.1341,test,60,20,1.805,7.235
107,2013,2013-03-21.1341,test,90,20,1.157,2.222
107,2013,2013-03-21.1341,test,90,30,1.294,2.506
107,2013,2013-03-21.1341,test,60,15,1.283,2.623
