sid,year,date,type,stimulus,response,rt1,rt2
50,2013,2013-03-21.1711,train,3,3,3.047,5.503
50,2013,2013-03-21.1711,train,7,7,2.434,4.284
50,2013,2013-03-21.1711,train,22,22,1.424,2.657
50,2013,2013-03-21.1711,train,164,164,3.186,5.480
50,2013,2013-03-21.1711,train,50,50,1.037,3.836
50,2013,2013-03-21.1711,test,75,32,9.208,11.391
50,2013,2013-03-21.1711,test,15,52,1.826,3.437
50,2013,2013-03-21.1711,test,15,52,2.134,3.387
50,2013,2013-03-21.1711,test,8,7,2.260,2.939
50,2013,2013-03-21.1711,test,8,8,4.313,5.031
50,2013,2013-03-21.1711,test,4,4,1.715,2.590
50,2013,2013-03-21.1711,test,3,3,1.749,2.291
50,2013,2013-03-21.1711,test,8,12,2.147,3.919
50,2013,2013-03-21.1711,test,50,90,1.525,3.105
50,2013,2013-03-21.1711,test,50,65,1.225,2.358
50,2013,2013-03-21.1711,test,20,56,0.668,1.993
50,2013,2013-03-21.1711,test,3,3,1.428,2.275
50,2013,2013-03-21.1711,test,8,12,1.554,2.706
50,2013,2013-03-21.1711,test,3,3,1.145,1.710
50,2013,2013-03-21.1711,test,30,21,1.915,3.288
50,2013,2013-03-21.1711,test,15,52,1.114,1.810
50,2013,2013-03-21.1711,test,120,120,1.672,3.769
50,2013,2013-03-21.1711,test,12,78,1.832,2.972
50,2013,2013-03-21.1711,test,90,895623,1.756,5.529
50,2013,2013-03-21.1711,test,3,3,1.347,1.826
50,2013,2013-03-21.1711,test,15,54,1.330,2.192
50,2013,2013-03-21.1711,test,8,23,1.347,1.992
50,2013,2013-03-21.1711,test,15,85,1.651,2.673
50,2013,2013-03-21.1711,test,30,85,1.731,2.839
50,2013,2013-03-21.1711,test,90,120,1.529,3.570
50,2013,2013-03-21.1711,test,12,52,1.496,2.590
50,2013,2013-03-21.1711,test,15,13,1.458,2.956
50,2013,2013-03-21.1711,test,90,125,1.654,3.487
50,2013,2013-03-21.1711,test,30,52,2.855,4.217
50,2013,2013-03-21.1711,test,4,5,1.342,2.208
50,2013,2013-03-21.1711,test,8,52,0.958,2.872
50,2013,2013-03-21.1711,test,90,100,3.390,4.600
50,2013,2013-03-21.1711,test,30,56,1.484,2.540
50,2013,2013-03-21.1711,test,8,21,1.856,2.889
50,2013,2013-03-21.1711,test,30,53,1.472,3.121
50,2013,2013-03-21.1711,test,30,42,1.575,2.806
50,2013,2013-03-21.1711,test,3,3,1.322,1.826
50,2013,2013-03-21.1711,test,30,19,2.808,6.791
50,2013,2013-03-21.1711,test,60,52,1.236,2.025
50,2013,2013-03-21.1711,test,75,54,2.092,3.337
50,2013,2013-03-21.1711,test,20,85,0.947,1.826
50,2013,2013-03-21.1711,test,60,654,1.706,3.005
50,2013,2013-03-21.1711,test,90,52,0.707,1.378
50,2013,2013-03-21.1711,test,7,10,2.361,3.205
50,2013,2013-03-21.1711,test,3,3,3.221,6.559
50,2013,2013-03-21.1711,test,60,58,1.255,2.109
50,2013,2013-03-21.1711,test,120,25,0.298,1.893
