sid,year,date,type,stimulus,response,rt1,rt2
131,2013,2013-03-22.1632,train,3,3,3.342,5.990
131,2013,2013-03-22.1632,train,7,7,1.460,2.817
131,2013,2013-03-22.1632,train,22,22,1.043,2.417
131,2013,2013-03-22.1632,train,164,164,1.666,3.783
131,2013,2013-03-22.1632,train,50,50,0.555,2.933
131,2013,2013-03-22.1632,test,20,10,4.818,6.382
131,2013,2013-03-22.1632,test,90,18,2.964,3.950
131,2013,2013-03-22.1632,test,30,20,2.296,2.867
131,2013,2013-03-22.1632,test,25,13,13.882,15.050
131,2013,2013-03-22.1632,test,75,30,2.871,3.467
131,2013,2013-03-22.1632,test,60,30,10.640,11.466
131,2013,2013-03-22.1632,test,12,9,4.952,5.516
131,2013,2013-03-22.1632,test,90,64,4.685,6.033
131,2013,2013-03-22.1632,test,3,3,1.799,2.200
131,2013,2013-03-22.1632,test,50,40,1.770,5.317
131,2013,2013-03-22.1632,test,3,40,4.232,5.400
131,2013,2013-03-22.1632,test,3,3,1.515,2.000
131,2013,2013-03-22.1632,test,15,52,1.366,2.317
131,2013,2013-03-22.1632,test,5,6,2.964,3.433
131,2013,2013-03-22.1632,test,3,3,1.038,1.400
131,2013,2013-03-22.1632,test,5,5,2.256,2.683
131,2013,2013-03-22.1632,test,30,12,2.576,10.266
131,2013,2013-03-22.1632,test,30,63,6.620,9.566
131,2013,2013-03-22.1632,test,15,9,3.709,5.100
131,2013,2013-03-22.1632,test,15,23,2.340,4.950
131,2013,2013-03-22.1632,test,20,0,2.377,2.383
131,2013,2013-03-22.1632,test,60,100,2.236,4.050
131,2013,2013-03-22.1632,test,25,96,1.965,2.617
131,2013,2013-03-22.1632,test,8,7,4.776,5.766
131,2013,2013-03-22.1632,test,3,3,0.988,1.267
131,2013,2013-03-22.1632,test,120,97,2.209,2.817
131,2013,2013-03-22.1632,test,3,3,1.083,1.967
131,2013,2013-03-22.1632,test,8,6,3.055,3.400
131,2013,2013-03-22.1632,test,3,3,0.666,0.950
131,2013,2013-03-22.1632,test,60,95,1.319,1.850
131,2013,2013-03-22.1632,test,15,87,2.384,3.700
131,2013,2013-03-22.1632,test,30,25,1.062,2.538
131,2013,2013-03-22.1632,test,60,62,0.845,1.884
131,2013,2013-03-22.1632,test,15,63,1.197,1.667
131,2013,2013-03-22.1632,test,30,52,1.604,2.117
131,2013,2013-03-22.1632,test,8,7,3.106,3.633
131,2013,2013-03-22.1632,test,60,85,1.048,1.783
131,2013,2013-03-22.1632,test,15,93,2.892,6.183
131,2013,2013-03-22.1632,test,90,6,2.091,3.266
131,2013,2013-03-22.1632,test,30,23,1.795,2.517
131,2013,2013-03-22.1632,test,30,93,0.978,2.600
131,2013,2013-03-22.1632,test,60,53,0.980,5.200
131,2013,2013-03-22.1632,test,8,0,2.849,2.867
131,2013,2013-03-22.1632,test,75,7,1.484,2.533
131,2013,2013-03-22.1632,test,30,63,0.735,1.450
131,2013,2013-03-22.1632,test,60,93,1.074,4.833
131,2013,2013-03-22.1632,test,30,95,0.859,1.883
131,2013,2013-03-22.1632,test,90,0,0.990,1.000
131,2013,2013-03-22.1632,test,12,96,1.193,1.767
131,2013,2013-03-22.1632,test,8,8,3.029,4.350
131,2013,2013-03-22.1632,test,15,93,1.154,5.117
131,2013,2013-03-22.1632,test,7,7,4.425,5.800
131,2013,2013-03-22.1632,test,3,3,1.372,2.083
131,2013,2013-03-22.1632,test,30,95,0.811,1.900
131,2013,2013-03-22.1632,test,75,86,0.622,1.250
131,2013,2013-03-22.1632,test,4,4,1.903,2.800
131,2013,2013-03-22.1632,test,15,86,0.850,1.467
131,2013,2013-03-22.1632,test,8,7,2.810,4.683
131,2013,2013-03-22.1632,test,8,6,4.010,9.816
131,2013,2013-03-22.1632,test,90,17,5.720,8.083
131,2013,2013-03-22.1632,test,60,36,1.356,2.333
131,2013,2013-03-22.1632,test,90,869,1.438,5.017
131,2013,2013-03-22.1632,test,7,6,3.712,4.600
131,2013,2013-03-22.1632,test,75,98,1.331,2.133
131,2013,2013-03-22.1632,test,3,3,0.961,1.283
131,2013,2013-03-22.1632,test,8,7,2.528,2.883
131,2013,2013-03-22.1632,test,4,4,2.240,3.000
131,2013,2013-03-22.1632,test,120,56,0.986,1.617
131,2013,2013-03-22.1632,test,15,96,2.692,4.633
131,2013,2013-03-22.1632,test,3,3,0.846,3.100
131,2013,2013-03-22.1632,test,8,8,3.756,6.767
131,2013,2013-03-22.1632,test,3,3,2.161,2.667
131,2013,2013-03-22.1632,test,60,93,1.831,5.067
131,2013,2013-03-22.1632,test,30,89,2.623,3.817
131,2013,2013-03-22.1632,test,90,56,0.864,1.750
131,2013,2013-03-22.1632,test,25,63,1.141,3.517
131,2013,2013-03-22.1632,test,20,71,6.995,9.633
131,2013,2013-03-22.1632,test,7,7,2.965,4.267
131,2013,2013-03-22.1632,test,20,9,1.374,1.850
131,2013,2013-03-22.1632,test,20,63,3.174,3.867
131,2013,2013-03-22.1632,test,90,74,6.136,7.916
131,2013,2013-03-22.1632,test,12,8,3.343,4.383
131,2013,2013-03-22.1632,test,60,83,6.172,7.716
131,2013,2013-03-22.1632,test,25,93,1.395,5.533
131,2013,2013-03-22.1632,test,15,5,6.160,9.366
131,2013,2013-03-22.1632,test,90,85,1.717,2.367
131,2013,2013-03-22.1632,test,15,73,0.905,2.550
131,2013,2013-03-22.1632,test,60,63,0.771,1.217
131,2013,2013-03-22.1632,test,12,53,0.517,1.167
131,2013,2013-03-22.1632,test,15,9,0.795,1.550
131,2013,2013-03-22.1632,test,4,4,1.990,2.933
131,2013,2013-03-22.1632,test,5,5,1.739,2.100
131,2013,2013-03-22.1632,test,3,3,0.762,2.183
131,2013,2013-03-22.1632,test,90,95,1.070,4.167
131,2013,2013-03-22.1632,test,5,5,2.091,2.933
131,2013,2013-03-22.1632,test,40,63,0.723,1.950
131,2013,2013-03-22.1632,test,90,98,2.661,4.217
131,2013,2013-03-22.1632,test,30,72,3.984,5.917
131,2013,2013-03-22.1632,test,8,8,7.909,8.683
131,2013,2013-03-22.1632,test,30,17,2.717,4.183
131,2013,2013-03-22.1632,test,50,56,3.141,6.633
131,2013,2013-03-22.1632,test,20,17,1.263,5.767
131,2013,2013-03-22.1632,test,30,32,3.483,4.533
131,2013,2013-03-22.1632,test,15,65,1.961,2.767
131,2013,2013-03-22.1632,test,90,53,1.169,1.917
131,2013,2013-03-22.1632,test,30,83,0.847,1.717
131,2013,2013-03-22.1632,test,25,71,1.773,3.816
131,2013,2013-03-22.1632,test,5,5,3.696,4.283
