sid,year,date,type,stimulus,response,rt1,rt2
176,2013,2013-03-20.1518,train,3,3,3.913,5.001
176,2013,2013-03-20.1518,train,7,7,2.816,4.042
176,2013,2013-03-20.1518,train,22,22,1.291,2.741
176,2013,2013-03-20.1518,train,164,164,3.595,6.230
176,2013,2013-03-20.1518,train,50,50,0.874,2.221
176,2013,2013-03-20.1518,test,15,6,2.368,3.540
176,2013,2013-03-20.1518,test,12,5,1.437,2.305
176,2013,2013-03-20.1518,test,4,4,1.469,2.088
176,2013,2013-03-20.1518,test,8,100,1.189,8.986
176,2013,2013-03-20.1518,test,3,50,4.590,7.416
176,2013,2013-03-20.1518,test,3,3,1.824,2.923
176,2013,2013-03-20.1518,test,4,4,1.095,1.971
176,2013,2013-03-20.1518,test,60,5000,1.629,3.675
176,2013,2013-03-20.1518,test,3,3,1.084,1.603
176,2013,2013-03-20.1518,test,8,20,1.274,3.140
176,2013,2013-03-20.1518,test,60,90,1.321,3.658
176,2013,2013-03-20.1518,test,60,70,1.304,2.422
176,2013,2013-03-20.1518,test,12,80,1.637,2.873
176,2013,2013-03-20.1518,test,12,50,1.189,2.940
176,2013,2013-03-20.1518,test,30,55,1.347,7.316
176,2013,2013-03-20.1518,test,90,40,1.048,1.887
176,2013,2013-03-20.1518,test,8,666,2.866,7.633
176,2013,2013-03-20.1518,test,120,80,1.229,5.295
176,2013,2013-03-20.1518,test,4,50,2.336,3.691
176,2013,2013-03-20.1518,test,60,60,1.686,2.940
176,2013,2013-03-20.1518,test,3,3,0.868,1.219
176,2013,2013-03-20.1518,test,60,80,1.043,1.871
176,2013,2013-03-20.1518,test,5,4,0.980,1.470
176,2013,2013-03-20.1518,test,25,50,0.744,1.620
176,2013,2013-03-20.1518,test,12,60,0.846,2.355
176,2013,2013-03-20.1518,test,60,55,3.069,5.495
176,2013,2013-03-20.1518,test,30,66,0.839,1.770
176,2013,2013-03-20.1518,test,3,3,0.901,1.369
176,2013,2013-03-20.1518,test,3,3,0.926,1.353
176,2013,2013-03-20.1518,test,120,25,1.037,3.608
176,2013,2013-03-20.1518,test,15,66,0.863,2.171
176,2013,2013-03-20.1518,test,3,3,1.477,1.837
176,2013,2013-03-20.1518,test,60,10,1.923,3.741
176,2013,2013-03-20.1518,test,30,20,1.052,3.107
176,2013,2013-03-20.1518,test,12,12,2.563,10.289
176,2013,2013-03-20.1518,test,7,5,0.964,1.554
176,2013,2013-03-20.1518,test,90,60,1.211,2.656
176,2013,2013-03-20.1518,test,30,50,0.821,2.105
176,2013,2013-03-20.1518,test,3,3,0.909,1.336
176,2013,2013-03-20.1518,test,90,60,0.670,1.603
176,2013,2013-03-20.1518,test,8,50,0.876,1.770
176,2013,2013-03-20.1518,test,7,80,1.220,2.222
176,2013,2013-03-20.1518,test,15,40,1.104,5.328
176,2013,2013-03-20.1518,test,3,3,0.897,1.236
176,2013,2013-03-20.1518,test,30,60,1.047,2.305
176,2013,2013-03-20.1518,test,30,60,1.639,4.727
176,2013,2013-03-20.1518,test,5,4,1.402,2.673
176,2013,2013-03-20.1518,test,3,3,0.931,1.286
176,2013,2013-03-20.1518,test,8,5,2.430,3.107
176,2013,2013-03-20.1518,test,8,8,1.342,5.462
176,2013,2013-03-20.1518,test,8,10,4.161,5.746
176,2013,2013-03-20.1518,test,5,4,1.465,2.121
176,2013,2013-03-20.1518,test,90,60,0.895,1.887
176,2013,2013-03-20.1518,test,4,4,1.969,2.472
176,2013,2013-03-20.1518,test,90,50,0.937,1.887
176,2013,2013-03-20.1518,test,60,60,0.940,2.088
176,2013,2013-03-20.1518,test,8,50,1.437,3.724
176,2013,2013-03-20.1518,test,5,5,5.483,6.147
176,2013,2013-03-20.1518,test,30,6,1.177,2.556
176,2013,2013-03-20.1518,test,30,10,4.510,6.497
176,2013,2013-03-20.1518,test,8,20,2.544,5.312
176,2013,2013-03-20.1518,test,30,50,1.243,2.723
176,2013,2013-03-20.1518,test,30,60,2.161,3.908
176,2013,2013-03-20.1518,test,3,3,0.853,1.152
176,2013,2013-03-20.1518,test,15,20,1.487,6.196
176,2013,2013-03-20.1518,test,3,3,0.971,1.436
176,2013,2013-03-20.1518,test,120,6,2.914,4.727
176,2013,2013-03-20.1518,test,90,50,0.892,1.854
176,2013,2013-03-20.1518,test,75,40,2.852,5.295
176,2013,2013-03-20.1518,test,60,50,1.910,3.240
176,2013,2013-03-20.1518,test,90,50,1.828,2.840
176,2013,2013-03-20.1518,test,20,9,5.214,6.130
176,2013,2013-03-20.1518,test,3,3,1.007,1.453
176,2013,2013-03-20.1518,test,25,40,8.114,9.086
176,2013,2013-03-20.1518,test,15,10,2.742,3.408
176,2013,2013-03-20.1518,test,8,5,1.495,1.921
176,2013,2013-03-20.1518,test,8,15,1.889,9.704
176,2013,2013-03-20.1518,test,60,20,4.047,5.111
176,2013,2013-03-20.1518,test,90,40,2.075,3.090
176,2013,2013-03-20.1518,test,8,55,2.051,8.401
176,2013,2013-03-20.1518,test,5,8,3.114,4.159
176,2013,2013-03-20.1518,test,40,0,4.589,5.195
176,2013,2013-03-20.1518,test,3,3,4.205,4.744
176,2013,2013-03-20.1518,test,20,19,1.399,7.082
176,2013,2013-03-20.1518,test,30,49,2.855,5.963
176,2013,2013-03-20.1518,test,7,40,1.757,3.808
176,2013,2013-03-20.1518,test,3,3,0.879,1.169
176,2013,2013-03-20.1518,test,50,1000,1.086,5.095
176,2013,2013-03-20.1518,test,8,6,1.233,1.553
176,2013,2013-03-20.1518,test,120,400,1.319,4.760
176,2013,2013-03-20.1518,test,75,80,1.055,1.854
176,2013,2013-03-20.1518,test,3,3,0.835,1.053
176,2013,2013-03-20.1518,test,3,3,0.784,1.002
176,2013,2013-03-20.1518,test,25,5,0.831,1.169
176,2013,2013-03-20.1518,test,60,51,1.181,1.821
176,2013,2013-03-20.1518,test,60,61,0.669,1.887
176,2013,2013-03-20.1518,test,50,51,0.880,1.754
176,2013,2013-03-20.1518,test,15,81,0.646,1.804
176,2013,2013-03-20.1518,test,120,90,1.406,4.176
176,2013,2013-03-20.1518,test,25,53,1.575,5.111
176,2013,2013-03-20.1518,test,50,51,1.165,2.722
176,2013,2013-03-20.1518,test,8,6,1.797,2.840
176,2013,2013-03-20.1518,test,40,10,3.404,3.975
176,2013,2013-03-20.1518,test,60,65,1.307,2.756
176,2013,2013-03-20.1518,test,20,10,2.417,4.660
176,2013,2013-03-20.1518,test,120,30,2.263,3.107
176,2013,2013-03-20.1518,test,30,40,1.303,2.389
176,2013,2013-03-20.1518,test,3,3,0.820,1.236
176,2013,2013-03-20.1518,test,40,20,2.576,4.276
176,2013,2013-03-20.1518,test,30,50,3.167,4.626
176,2013,2013-03-20.1518,test,90,0,1.909,1.921
176,2013,2013-03-20.1518,test,60,10,2.363,3.858
176,2013,2013-03-20.1518,test,50,50,1.736,3.207
176,2013,2013-03-20.1518,test,8,5,1.364,2.322
176,2013,2013-03-20.1518,test,20,14,0.987,2.272
