sid,year,date,type,stimulus,response,rt1,rt2
47,2013,2013-03-21.1712,train,3,3,3.165,4.451
47,2013,2013-03-21.1712,train,7,7,5.768,7.014
47,2013,2013-03-21.1712,train,22,22,2.149,5.643
47,2013,2013-03-21.1712,train,164,164,1.989,9.567
47,2013,2013-03-21.1712,train,50,50,1.087,3.422
47,2013,2013-03-21.1712,test,12,9,5.123,7.997
47,2013,2013-03-21.1712,test,4,4,2.861,5.127
47,2013,2013-03-21.1712,test,7,7,3.031,4.509
47,2013,2013-03-21.1712,test,90,30,3.258,8.749
47,2013,2013-03-21.1712,test,120,80,3.100,7.448
47,2013,2013-03-21.1712,test,30,96,5.157,7.347
47,2013,2013-03-21.1712,test,90,100,2.553,6.112
47,2013,2013-03-21.1712,test,8,6,3.953,5.260
47,2013,2013-03-21.1712,test,8,8,2.965,4.158
47,2013,2013-03-21.1712,test,20,16,4.880,8.199
47,2013,2013-03-21.1712,test,120,110,3.481,7.715
47,2013,2013-03-21.1712,test,30,16,5.005,8.066
47,2013,2013-03-21.1712,test,4,4,1.764,2.505
47,2013,2013-03-21.1712,test,3,3,2.340,3.255
47,2013,2013-03-21.1712,test,50,12,4.196,5.861
47,2013,2013-03-21.1712,test,30,25,4.191,15.948
47,2013,2013-03-21.1712,test,15,14,3.548,6.730
47,2013,2013-03-21.1712,test,3,3,2.642,4.157
47,2013,2013-03-21.1712,test,90,120,4.258,8.983
47,2013,2013-03-21.1712,test,20,95,7.763,12.592
47,2013,2013-03-21.1712,test,90,130,3.769,7.847
47,2013,2013-03-21.1712,test,60,100,2.318,5.461
47,2013,2013-03-21.1712,test,3,3,2.522,3.507
47,2013,2013-03-21.1712,test,90,75,2.647,3.974
47,2013,2013-03-21.1712,test,3,3,1.905,2.489
47,2013,2013-03-21.1712,test,3,3,1.465,2.271
47,2013,2013-03-21.1712,test,60,55,1.570,2.856
47,2013,2013-03-21.1712,test,60,44,3.003,5.928
47,2013,2013-03-21.1712,test,7,6,4.107,5.126
47,2013,2013-03-21.1712,test,3,3,3.733,4.592
47,2013,2013-03-21.1712,test,20,10,2.253,3.990
47,2013,2013-03-21.1712,test,30,54,7.438,14.177
47,2013,2013-03-21.1712,test,15,6,4.829,5.645
47,2013,2013-03-21.1712,test,15,10,4.033,6.529
47,2013,2013-03-21.1712,test,5,5,2.680,3.524
47,2013,2013-03-21.1712,test,60,29,6.117,10.920
47,2013,2013-03-21.1712,test,15,9,3.917,5.344
47,2013,2013-03-21.1712,test,15,5,4.085,5.277
47,2013,2013-03-21.1712,test,60,60,10.025,13.510
47,2013,2013-03-21.1712,test,60,95,4.251,6.480
47,2013,2013-03-21.1712,test,15,13,4.332,6.446
47,2013,2013-03-21.1712,test,30,19,5.926,7.899
47,2013,2013-03-21.1712,test,30,85,7.436,15.046
47,2013,2013-03-21.1712,test,60,74,1.620,3.356
47,2013,2013-03-21.1712,test,30,34,3.871,7.331
47,2013,2013-03-21.1712,test,20,59,4.285,13.142
47,2013,2013-03-21.1712,test,15,15,6.055,7.698
47,2013,2013-03-21.1712,test,3,3,1.997,2.655
47,2013,2013-03-21.1712,test,12,10,5.854,7.597
47,2013,2013-03-21.1712,test,8,9,4.873,5.511
47,2013,2013-03-21.1712,test,30,30,6.363,9.418
47,2013,2013-03-21.1712,test,20,46,2.577,5.444
47,2013,2013-03-21.1712,test,3,3,1.678,3.690
47,2013,2013-03-21.1712,test,90,100,2.539,4.891
47,2013,2013-03-21.1712,test,90,93,3.753,6.681
47,2013,2013-03-21.1712,test,60,50,3.920,5.978
47,2013,2013-03-21.1712,test,60,26,5.710,8.550
47,2013,2013-03-21.1712,test,3,3,2.096,2.939
47,2013,2013-03-21.1712,test,60,65,2.294,4.726
47,2013,2013-03-21.1712,test,5,5,3.664,4.559
47,2013,2013-03-21.1712,test,90,79,4.707,6.013
47,2013,2013-03-21.1712,test,90,100,3.926,10.170
47,2013,2013-03-21.1712,test,60,95,2.913,5.193
47,2013,2013-03-21.1712,test,60,36,5.463,8.166
47,2013,2013-03-21.1712,test,12,8,6.154,7.281
47,2013,2013-03-21.1712,test,15,8,2.569,3.624
47,2013,2013-03-21.1712,test,90,90,2.351,3.775
47,2013,2013-03-21.1712,test,50,50,2.785,5.125
47,2013,2013-03-21.1712,test,3,3,1.204,1.737
47,2013,2013-03-21.1712,test,40,89,2.867,5.461
47,2013,2013-03-21.1712,test,30,52,4.319,6.446
47,2013,2013-03-21.1712,test,40,45,2.865,4.626
47,2013,2013-03-21.1712,test,30,55,6.448,7.732
47,2013,2013-03-21.1712,test,3,3,1.974,2.489
47,2013,2013-03-21.1712,test,7,7,4.694,5.377
47,2013,2013-03-21.1712,test,3,3,1.132,1.587
47,2013,2013-03-21.1712,test,3,3,1.859,2.271
47,2013,2013-03-21.1712,test,4,4,2.507,3.290
