sid,year,date,type,stimulus,response,rt1,rt2
53,2013,2013-03-21.1604,train,3,3,1.770,2.451
53,2013,2013-03-21.1604,train,7,7,1.989,3.138
53,2013,2013-03-21.1604,train,22,22,0.657,4.420
53,2013,2013-03-21.1604,train,164,164,1.212,4.386
53,2013,2013-03-21.1604,train,50,50,6.992,17.939
53,2013,2013-03-21.1604,test,3,2,1.920,3.447
53,2013,2013-03-21.1604,test,60,200,1.056,1.873
53,2013,2013-03-21.1604,test,30,20,1.223,2.628
53,2013,2013-03-21.1604,test,12,9,2.155,2.941
53,2013,2013-03-21.1604,test,20,10,1.439,2.168
53,2013,2013-03-21.1604,test,15,0,1.917,1.938
53,2013,2013-03-21.1604,test,3,3,1.028,1.363
53,2013,2013-03-21.1604,test,15,9,1.464,1.938
53,2013,2013-03-21.1604,test,3,6,2.886,6.637
53,2013,2013-03-21.1604,test,3,100,1.289,1.955
53,2013,2013-03-21.1604,test,8,6,1.608,1.955
53,2013,2013-03-21.1604,test,50,12222222222222222,5.138,10.366
53,2013,2013-03-21.1604,test,30,600,2.422,12.370
53,2013,2013-03-21.1604,test,60,20,1.346,2.086
53,2013,2013-03-21.1604,test,75,40,2.218,3.828
53,2013,2013-03-21.1604,test,4,20,1.724,5.815
53,2013,2013-03-21.1604,test,8,100,2.572,5.109
53,2013,2013-03-21.1604,test,15,9,1.408,1.824
53,2013,2013-03-21.1604,test,120,400,1.788,2.546
53,2013,2013-03-21.1604,test,30,20,1.082,1.643
53,2013,2013-03-21.1604,test,5,5,1.223,1.544
53,2013,2013-03-21.1604,test,60,200,1.401,2.300
53,2013,2013-03-21.1604,test,90,10,1.070,1.676
53,2013,2013-03-21.1604,test,50,300,1.271,1.955
53,2013,2013-03-21.1604,test,60,20,7.631,9.249
53,2013,2013-03-21.1604,test,90,10,1.485,2.333
53,2013,2013-03-21.1604,test,8,6,4.976,6.095
53,2013,2013-03-21.1604,test,4,10,7.737,8.920
53,2013,2013-03-21.1604,test,12,9,0.913,1.396
53,2013,2013-03-21.1604,test,15,10,3.885,6.686
53,2013,2013-03-21.1604,test,12,9,0.903,1.248
53,2013,2013-03-21.1604,test,75,20,1.121,2.070
53,2013,2013-03-21.1604,test,60,10,3.522,4.205
53,2013,2013-03-21.1604,test,30,22222,2.634,6.998
53,2013,2013-03-21.1604,test,8,8,1.411,1.873
53,2013,2013-03-21.1604,test,30,10,1.058,1.758
53,2013,2013-03-21.1604,test,15,6,1.735,2.234
53,2013,2013-03-21.1604,test,15,10,1.299,2.349
53,2013,2013-03-21.1604,test,30,10,1.862,2.826
53,2013,2013-03-21.1604,test,15,9,1.268,2.004
53,2013,2013-03-21.1604,test,8,36,6.104,7.245
53,2013,2013-03-21.1604,test,12,9,0.780,1.166
53,2013,2013-03-21.1604,test,8,4,2.230,2.727
53,2013,2013-03-21.1604,test,60,30,1.487,2.579
53,2013,2013-03-21.1604,test,15,10,0.835,1.511
53,2013,2013-03-21.1604,test,90,20,1.314,2.135
53,2013,2013-03-21.1604,test,3,3,1.353,1.676
53,2013,2013-03-21.1604,test,3,3,0.790,1.199
53,2013,2013-03-21.1604,test,50,120,0.945,3.779
53,2013,2013-03-21.1604,test,30,30,1.855,2.497
53,2013,2013-03-21.1604,test,50,35,3.989,4.682
53,2013,2013-03-21.1604,test,120,40,1.071,1.922
53,2013,2013-03-21.1604,test,7,4,1.869,2.283
53,2013,2013-03-21.1604,test,60,20,0.754,1.478
53,2013,2013-03-21.1604,test,40,32,1.603,3.302
53,2013,2013-03-21.1604,test,3,10,2.013,2.645
53,2013,2013-03-21.1604,test,60,20,0.752,1.318
53,2013,2013-03-21.1604,test,5,3,1.035,1.314
53,2013,2013-03-21.1604,test,7,8,2.849,3.253
53,2013,2013-03-21.1604,test,90,20,0.741,1.347
53,2013,2013-03-21.1604,test,25,10,0.626,1.166
53,2013,2013-03-21.1604,test,40,20,1.035,2.135
53,2013,2013-03-21.1604,test,90,10,2.323,2.990
53,2013,2013-03-21.1604,test,60,20,1.737,2.645
53,2013,2013-03-21.1604,test,8,8,2.685,5.437
53,2013,2013-03-21.1604,test,8,10,1.671,2.201
53,2013,2013-03-21.1604,test,3,3,0.790,1.166
53,2013,2013-03-21.1604,test,8,9,1.575,1.955
53,2013,2013-03-21.1604,test,90,30,0.816,1.528
53,2013,2013-03-21.1604,test,60,40,1.120,1.889
53,2013,2013-03-21.1604,test,30,165,2.790,4.977
53,2013,2013-03-21.1604,test,12,10,1.525,2.070
53,2013,2013-03-21.1604,test,90,3,0.765,1.347
53,2013,2013-03-21.1604,test,30,10,1.122,1.643
53,2013,2013-03-21.1604,test,120,30,1.031,1.692
