sid,year,date,type,stimulus,response,rt1,rt2
86,2013,2011-01-17.1459,train,3,3,1.966,2.364
86,2013,2011-01-17.1459,train,7,7,1.183,1.955
86,2013,2011-01-17.1459,train,22,22,2.390,4.010
86,2013,2011-01-17.1459,train,164,164,2.199,9.188
86,2013,2011-01-17.1459,train,50,50,2.125,3.341
86,2013,2011-01-17.1459,test,75,3,1.685,2.756
86,2013,2011-01-17.1459,test,15,2,1.290,1.871
86,2013,2011-01-17.1459,test,60,414,0.990,2.523
86,2013,2011-01-17.1459,test,3,3,0.923,1.487
86,2013,2011-01-17.1459,test,20,6,0.892,1.420
86,2013,2011-01-17.1459,test,75,365555,0.515,3.107
86,2013,2011-01-17.1459,test,75,545454,1.133,3.592
86,2013,2011-01-17.1459,test,3,2,1.750,6.916
86,2013,2011-01-17.1459,test,25,6,0.785,1.387
86,2013,2011-01-17.1459,test,15,2,0.310,0.869
86,2013,2011-01-17.1459,test,15,2,0.169,0.735
86,2013,2011-01-17.1459,test,7,5,1.674,2.205
86,2013,2011-01-17.1459,test,4,4,1.157,1.587
86,2013,2011-01-17.1459,test,8,5,0.755,1.136
86,2013,2011-01-17.1459,test,90,223,0.033,2.222
86,2013,2011-01-17.1459,test,7,6,2.259,2.923
86,2013,2011-01-17.1459,test,15,701,1.375,8.202
86,2013,2011-01-17.1459,test,30,65,0.365,1.537
86,2013,2011-01-17.1459,test,120,52,0.047,1.470
86,2013,2011-01-17.1459,test,20,41,0.185,0.936
86,2013,2011-01-17.1459,test,90,0,0.620,0.635
86,2013,2011-01-17.1459,test,75,25,1.124,3.258
86,2013,2011-01-17.1459,test,40,0,2.479,7.735
86,2013,2011-01-17.1459,test,8,0,1.432,1.453
86,2013,2011-01-17.1459,test,30,0,0.419,0.434
86,2013,2011-01-17.1459,test,5,5,1.209,1.771
86,2013,2011-01-17.1459,test,7,0,0.405,0.418
86,2013,2011-01-17.1459,test,15,47,2.516,4.895
86,2013,2011-01-17.1459,test,8,36,3.781,4.861
86,2013,2011-01-17.1459,test,90,57,1.517,6.198
86,2013,2011-01-17.1459,test,8,9,1.911,6.315
86,2013,2011-01-17.1459,test,50,3,1.888,2.506
86,2013,2011-01-17.1459,test,3,3,1.510,2.021
86,2013,2011-01-17.1459,test,8,53,0.864,2.606
86,2013,2011-01-17.1459,test,5,5,1.842,2.606
86,2013,2011-01-17.1459,test,7,6,1.508,2.573
86,2013,2011-01-17.1459,test,75,20,1.220,6.899
86,2013,2011-01-17.1459,test,50,58,1.023,8.754
86,2013,2011-01-17.1459,test,60,56,9.833,12.212
86,2013,2011-01-17.1459,test,15,32,1.310,2.857
86,2013,2011-01-17.1459,test,60,94,2.004,7.000
86,2013,2011-01-17.1459,test,25,55,1.243,2.656
86,2013,2011-01-17.1459,test,30,0,0.935,0.952
86,2013,2011-01-17.1459,test,15,90,1.375,4.978
86,2013,2011-01-17.1459,test,120,666,1.136,13.883
86,2013,2011-01-17.1459,test,3,3,3.934,4.494
86,2013,2011-01-17.1459,test,12,0,0.551,0.568
86,2013,2011-01-17.1459,test,8,8,2.432,3.274
86,2013,2011-01-17.1459,test,5,0,0.836,0.852
86,2013,2011-01-17.1459,test,90,74,1.458,2.823
86,2013,2011-01-17.1459,test,25,32,1.794,3.191
86,2013,2011-01-17.1459,test,30,84,1.195,2.606
86,2013,2011-01-17.1459,test,30,54,0.813,2.489
86,2013,2011-01-17.1459,test,15,47,1.163,2.255
86,2013,2011-01-17.1459,test,3,3,1.052,1.888
86,2013,2011-01-17.1459,test,8,5,1.212,1.637
86,2013,2011-01-17.1459,test,60,7,1.146,2.172
86,2013,2011-01-17.1459,test,60,100,0.694,2.739
86,2013,2011-01-17.1459,test,60,63,1.105,1.804
86,2013,2011-01-17.1459,test,90,55,0.200,1.854
86,2013,2011-01-17.1459,test,8,5,4.202,5.246
86,2013,2011-01-17.1459,test,3,3,1.019,1.587
86,2013,2011-01-17.1459,test,90,22,1.129,2.188
86,2013,2011-01-17.1459,test,30,33,0.996,1.921
86,2013,2011-01-17.1459,test,50,0,1.625,1.637
86,2013,2011-01-17.1459,test,30,235,1.004,3.224
86,2013,2011-01-17.1459,test,30,51,0.972,2.306
86,2013,2011-01-17.1459,test,20,70,0.930,4.510
86,2013,2011-01-17.1459,test,3,753,4.347,6.014
86,2013,2011-01-17.1459,test,120,361,4.119,6.014
86,2013,2011-01-17.1459,test,3,3,1.024,1.403
86,2013,2011-01-17.1459,test,30,0,1.667,1.687
86,2013,2011-01-17.1459,test,15,52,0.067,0.668
86,2013,2011-01-17.1459,test,60,52,0.618,1.286
86,2013,2011-01-17.1459,test,60,52,0.589,1.303
86,2013,2011-01-17.1459,test,90,54,0.960,3.291
86,2013,2011-01-17.1459,test,60,56,0.572,1.587
86,2013,2011-01-17.1459,test,90,654,0.413,4.744
86,2013,2011-01-17.1459,test,8,6,1.413,1.854
86,2013,2011-01-17.1459,test,15,10,2.222,3.141
86,2013,2011-01-17.1459,test,75,3,1.395,2.238
86,2013,2011-01-17.1459,test,40,72,2.033,3.375
86,2013,2011-01-17.1459,test,120,256,0.495,2.556
86,2013,2011-01-17.1459,test,3,3,0.899,1.253
86,2013,2011-01-17.1459,test,3,3,0.805,1.153
86,2013,2011-01-17.1459,test,15,47,1.157,2.439
86,2013,2011-01-17.1459,test,60,45,0.976,2.840
86,2013,2011-01-17.1459,test,90,65,1.076,2.139
86,2013,2011-01-17.1459,test,20,65,0.281,1.387
86,2013,2011-01-17.1459,test,90,72,1.578,9.071
86,2013,2011-01-17.1459,test,4,4,1.978,2.907
86,2013,2011-01-17.1459,test,30,52,2.992,3.926
86,2013,2011-01-17.1459,test,50,0,0.410,0.418
86,2013,2011-01-17.1459,test,60,63,2.017,2.974
86,2013,2011-01-17.1459,test,12,41,1.043,2.289
86,2013,2011-01-17.1459,test,3,3,4.835,5.864
86,2013,2011-01-17.1459,test,3,3,0.810,1.303
86,2013,2011-01-17.1459,test,12,52,1.059,2.205
86,2013,2011-01-17.1459,test,30,52,0.814,2.088
86,2013,2011-01-17.1459,test,30,85,0.932,2.205
86,2013,2011-01-17.1459,test,50,41,1.293,2.556
86,2013,2011-01-17.1459,test,3,3,1.122,1.570
86,2013,2011-01-17.1459,test,3,3,0.656,1.002
86,2013,2011-01-17.1459,test,90,75,1.569,2.623
86,2013,2011-01-17.1459,test,4,4,1.930,2.556
86,2013,2011-01-17.1459,test,90,52,1.207,1.871
86,2013,2011-01-17.1459,test,30,52,0.919,1.938
86,2013,2011-01-17.1459,test,25,52,1.285,2.072
86,2013,2011-01-17.1459,test,15,61,0.157,1.704
86,2013,2011-01-17.1459,test,15,85,1.053,1.837
86,2013,2011-01-17.1459,test,15,45,1.063,2.038
86,2013,2011-01-17.1459,test,60,48,1.384,2.138
86,2013,2011-01-17.1459,test,7,7,1.061,1.721
86,2013,2011-01-17.1459,test,25,24,1.459,4.360
86,2013,2011-01-17.1459,test,3,3,0.811,1.153
86,2013,2011-01-17.1459,test,60,12,0.698,1.503
86,2013,2011-01-17.1459,test,8,0,0.594,0.601
86,2013,2011-01-17.1459,test,5,3,0.433,1.253
86,2013,2011-01-17.1459,test,50,41,0.540,2.005
86,2013,2011-01-17.1459,test,90,15,0.823,1.754
86,2013,2011-01-17.1459,test,3,3,0.982,1.303
86,2013,2011-01-17.1459,test,25,21,2.566,3.291
86,2013,2011-01-17.1459,test,30,52,1.075,2.456
86,2013,2011-01-17.1459,test,8,11,0.899,1.871
86,2013,2011-01-17.1459,test,30,14,0.803,2.155
86,2013,2011-01-17.1459,test,12,445,0.081,2.088
86,2013,2011-01-17.1459,test,15,123,1.448,2.639
86,2013,2011-01-17.1459,test,30,61,0.992,3.491
86,2013,2011-01-17.1459,test,8,6,1.412,2.005
86,2013,2011-01-17.1459,test,4,4,2.344,4.344
86,2013,2011-01-17.1459,test,8,21,1.200,1.821
86,2013,2011-01-17.1459,test,60,85,0.811,1.487
86,2013,2011-01-17.1459,test,60,53,1.862,3.241
86,2013,2011-01-17.1459,test,12,45,1.461,2.322
86,2013,2011-01-17.1459,test,7,63,1.019,1.837
86,2013,2011-01-17.1459,test,120,65,0.910,1.771
