sid,year,date,type,stimulus,response,rt1,rt2
112,2013,2013-03-21.1340,train,3,3,2.552,3.355
112,2013,2013-03-21.1340,train,7,7,2.376,4.008
112,2013,2013-03-21.1340,train,22,22,0.653,1.824
112,2013,2013-03-21.1340,train,164,164,0.836,6.900
112,2013,2013-03-21.1340,train,50,50,0.694,1.758
112,2013,2013-03-21.1340,test,12,8,3.357,4.220
112,2013,2013-03-21.1340,test,5,4,1.601,2.168
112,2013,2013-03-21.1340,test,3,3,1.016,1.429
112,2013,2013-03-21.1340,test,8,7,5.435,6.128
112,2013,2013-03-21.1340,test,30,12,5.851,6.653
112,2013,2013-03-21.1340,test,15,8,2.310,2.842
112,2013,2013-03-21.1340,test,120,22,4.354,5.240
112,2013,2013-03-21.1340,test,8,8,2.737,3.253
112,2013,2013-03-21.1340,test,60,50,1.620,3.384
112,2013,2013-03-21.1340,test,50,22,3.204,3.893
112,2013,2013-03-21.1340,test,25,22,2.206,2.940
112,2013,2013-03-21.1340,test,60,20,3.704,4.895
112,2013,2013-03-21.1340,test,15,10,11.432,12.255
112,2013,2013-03-21.1340,test,40,19,5.537,11.926
112,2013,2013-03-21.1340,test,7,20,2.547,10.251
112,2013,2013-03-21.1340,test,3,3,1.067,1.626
112,2013,2013-03-21.1340,test,7,6,2.422,3.072
112,2013,2013-03-21.1340,test,7,7,2.438,3.056
112,2013,2013-03-21.1340,test,25,12,3.486,4.271
112,2013,2013-03-21.1340,test,8,5,1.927,2.398
112,2013,2013-03-21.1340,test,90,0,6.507,6.522
112,2013,2013-03-21.1340,test,90,100,2.746,8.395
112,2013,2013-03-21.1340,test,7,4,1.655,2.366
112,2013,2013-03-21.1340,test,15,8,1.937,2.793
112,2013,2013-03-21.1340,test,5,5,2.272,2.826
112,2013,2013-03-21.1340,test,8,5,1.342,2.300
112,2013,2013-03-21.1340,test,60,20,1.571,2.645
112,2013,2013-03-21.1340,test,25,0,3.413,3.433
112,2013,2013-03-21.1340,test,120,30,1.906,3.647
112,2013,2013-03-21.1340,test,120,30,2.688,5.750
112,2013,2013-03-21.1340,test,15,30,3.523,4.173
112,2013,2013-03-21.1340,test,4,4,1.182,2.185
112,2013,2013-03-21.1340,test,60,22,4.634,5.569
112,2013,2013-03-21.1340,test,20,20,2.065,3.023
112,2013,2013-03-21.1340,test,8,9,4.258,5.388
112,2013,2013-03-21.1340,test,75,20,1.120,2.070
112,2013,2013-03-21.1340,test,50,40,2.963,4.616
112,2013,2013-03-21.1340,test,30,60,1.323,2.941
112,2013,2013-03-21.1340,test,30,20,4.065,5.618
112,2013,2013-03-21.1340,test,8,6,1.260,1.774
112,2013,2013-03-21.1340,test,60,16,6.555,10.284
112,2013,2013-03-21.1340,test,20,21,2.479,8.724
112,2013,2013-03-21.1340,test,30,10,2.652,3.483
112,2013,2013-03-21.1340,test,60,50,1.529,2.382
112,2013,2013-03-21.1340,test,30,30,1.731,4.238
112,2013,2013-03-21.1340,test,120,20,2.032,2.661
112,2013,2013-03-21.1340,test,25,10,1.315,4.123
112,2013,2013-03-21.1340,test,15,550,6.119,9.085
112,2013,2013-03-21.1340,test,4,10,8.131,8.805
112,2013,2013-03-21.1340,test,30,30,1.661,4.485
112,2013,2013-03-21.1340,test,90,20,2.359,3.401
112,2013,2013-03-21.1340,test,30,6,1.769,2.513
112,2013,2013-03-21.1340,test,30,8,1.861,2.431
112,2013,2013-03-21.1340,test,12,5,2.166,2.612
112,2013,2013-03-21.1340,test,90,100,1.340,2.464
112,2013,2013-03-21.1340,test,40,21,3.901,4.698
112,2013,2013-03-21.1340,test,25,20,5.763,7.064
112,2013,2013-03-21.1340,test,90,3,2.608,3.713
112,2013,2013-03-21.1340,test,40,8,3.186,6.062
112,2013,2013-03-21.1340,test,8,5,1.485,1.955
112,2013,2013-03-21.1340,test,4,4,2.889,5.175
