sid,year,date,type,stimulus,response,rt1,rt2
15,2013,2013-03-22.1325,train,3,3,2.405,5.091
15,2013,2013-03-22.1325,train,7,7,7.702,8.650
15,2013,2013-03-22.1325,train,22,22,1.692,4.751
15,2013,2013-03-22.1325,train,164,164,1.478,136.294
15,2013,2013-03-22.1325,train,50,50,0.616,1.834
15,2013,2013-03-22.1325,test,4,4,1.561,4.099
15,2013,2013-03-22.1325,test,8,9,1.897,2.683
15,2013,2013-03-22.1325,test,5,4,2.598,3.417
15,2013,2013-03-22.1325,test,30,30,1.996,3.833
15,2013,2013-03-22.1325,test,20,8,1.574,3.233
15,2013,2013-03-22.1325,test,5,5,1.240,4.983
15,2013,2013-03-22.1325,test,60,85,1.292,2.867
15,2013,2013-03-22.1325,test,4,4,1.141,1.833
15,2013,2013-03-22.1325,test,3,3,1.872,2.333
15,2013,2013-03-22.1325,test,90,50,1.418,6.417
15,2013,2013-03-22.1325,test,8,86,1.373,5.750
15,2013,2013-03-22.1325,test,60,28,4.200,13.149
15,2013,2013-03-22.1325,test,12,47,1.254,3.467
15,2013,2013-03-22.1325,test,3,3,1.543,2.650
15,2013,2013-03-22.1325,test,60,25,2.186,3.150
15,2013,2013-03-22.1325,test,75,35,1.620,2.867
15,2013,2013-03-22.1325,test,30,15,1.461,2.600
15,2013,2013-03-22.1325,test,15,6,1.793,3.583
15,2013,2013-03-22.1325,test,12,16,0.181,3.333
15,2013,2013-03-22.1325,test,3,3,1.267,1.817
15,2013,2013-03-22.1325,test,60,45,1.038,1.817
15,2013,2013-03-22.1325,test,8,4,1.481,2.283
15,2013,2013-03-22.1325,test,5,4,1.065,1.550
15,2013,2013-03-22.1325,test,7,5,0.846,1.183
15,2013,2013-03-22.1325,test,30,98,0.834,1.700
15,2013,2013-03-22.1325,test,40,23,1.369,2.583
15,2013,2013-03-22.1325,test,12,14,0.766,5.683
15,2013,2013-03-22.1325,test,15,10,2.070,2.884
15,2013,2013-03-22.1325,test,15,43,1.102,3.600
15,2013,2013-03-22.1325,test,8,7,1.561,3.650
15,2013,2013-03-22.1325,test,15,9,1.507,3.283
15,2013,2013-03-22.1325,test,90,46,2.106,3.500
15,2013,2013-03-22.1325,test,60,13,1.792,3.483
15,2013,2013-03-22.1325,test,15,61,1.056,1.850
15,2013,2013-03-22.1325,test,8,8,1.766,2.400
15,2013,2013-03-22.1325,test,3,3,1.117,1.483
15,2013,2013-03-22.1325,test,50,1,2.148,3.950
15,2013,2013-03-22.1325,test,50,45,2.591,5.683
15,2013,2013-03-22.1325,test,60,61,1.898,3.700
15,2013,2013-03-22.1325,test,8,9,1.279,1.750
15,2013,2013-03-22.1325,test,8,6,2.068,2.533
15,2013,2013-03-22.1325,test,30,17,2.138,2.967
15,2013,2013-03-22.1325,test,3,3,1.182,1.583
15,2013,2013-03-22.1325,test,7,6,1.562,1.984
15,2013,2013-03-22.1325,test,3,3,1.014,1.350
15,2013,2013-03-22.1325,test,120,41,1.501,2.300
15,2013,2013-03-22.1325,test,30,54,1.924,2.818
15,2013,2013-03-22.1325,test,8,45,1.231,1.967
15,2013,2013-03-22.1325,test,12,16,2.276,3.083
15,2013,2013-03-22.1325,test,60,32,3.004,3.650
15,2013,2013-03-22.1325,test,15,12,1.870,5.400
15,2013,2013-03-22.1325,test,30,19,1.193,2.400
15,2013,2013-03-22.1325,test,60,29,1.957,4.450
15,2013,2013-03-22.1325,test,12,45,1.070,2.117
15,2013,2013-03-22.1325,test,3,3,0.949,1.733
15,2013,2013-03-22.1325,test,30,24,1.131,2.217
15,2013,2013-03-22.1325,test,90,987,1.181,2.900
15,2013,2013-03-22.1325,test,8,1236,1.023,3.383
15,2013,2013-03-22.1325,test,90,45,1.289,1.900
15,2013,2013-03-22.1325,test,60,26,3.246,4.100
15,2013,2013-03-22.1325,test,3,3,0.766,1.450
15,2013,2013-03-22.1325,test,60,123,1.523,2.650
15,2013,2013-03-22.1325,test,50,45,1.436,2.117
15,2013,2013-03-22.1325,test,60,65,0.793,1.600
15,2013,2013-03-22.1325,test,75,12,0.659,1.467
15,2013,2013-03-22.1325,test,50,453,0.804,2.567
15,2013,2013-03-22.1325,test,20,454,0.705,5.016
15,2013,2013-03-22.1325,test,4,4,1.308,2.350
15,2013,2013-03-22.1325,test,4,4,1.449,1.967
15,2013,2013-03-22.1325,test,50,17,0.838,5.650
15,2013,2013-03-22.1325,test,15,10,1.664,2.550
15,2013,2013-03-22.1325,test,25,20,0.877,1.917
15,2013,2013-03-22.1325,test,25,30,0.468,1.034
15,2013,2013-03-22.1325,test,40,40,1.342,2.767
15,2013,2013-03-22.1325,test,30,50,0.634,1.600
15,2013,2013-03-22.1325,test,4,4,1.094,1.583
15,2013,2013-03-22.1325,test,30,123,0.842,2.550
15,2013,2013-03-22.1325,test,90,14,1.301,5.616
15,2013,2013-03-22.1325,test,3,45,1.720,2.350
15,2013,2013-03-22.1325,test,5,5,0.973,1.917
15,2013,2013-03-22.1325,test,8,45,5.908,6.750
15,2013,2013-03-22.1325,test,40,84,0.850,2.150
15,2013,2013-03-22.1325,test,120,56,2.041,7.767
15,2013,2013-03-22.1325,test,90,45,1.051,1.850
15,2013,2013-03-22.1325,test,50,45,0.493,1.333
15,2013,2013-03-22.1325,test,30,88,0.771,1.633
15,2013,2013-03-22.1325,test,75,12,0.700,1.633
15,2013,2013-03-22.1325,test,3,3,0.855,1.617
15,2013,2013-03-22.1325,test,3,3,1.001,1.417
15,2013,2013-03-22.1325,test,5,6,1.108,1.433
15,2013,2013-03-22.1325,test,20,98,1.230,2.617
15,2013,2013-03-22.1325,test,8,5,1.361,1.817
15,2013,2013-03-22.1325,test,20,45,0.931,1.667
15,2013,2013-03-22.1325,test,90,45,0.595,1.517
15,2013,2013-03-22.1325,test,90,61,1.171,2.450
