sid,year,date,type,stimulus,response,rt1,rt2
67,2013,2013-03-21.1711,train,3,3,4.802,6.027
67,2013,2013-03-21.1711,train,7,7,2.252,2.868
67,2013,2013-03-21.1711,train,22,22,0.934,1.602
67,2013,2013-03-21.1711,train,164,164,8.185,9.555
67,2013,2013-03-21.1711,train,50,50,3.581,4.469
67,2013,2013-03-21.1711,test,75,41,5.923,6.901
67,2013,2013-03-21.1711,test,30,45,1.422,2.318
67,2013,2013-03-21.1711,test,25,0,0.375,0.400
67,2013,2013-03-21.1711,test,15,0,0.191,0.214
67,2013,2013-03-21.1711,test,15,54,0.960,1.684
67,2013,2013-03-21.1711,test,60,0,0.265,0.682
67,2013,2013-03-21.1711,test,40,55,1.295,2.101
67,2013,2013-03-21.1711,test,90,55,11.017,12.757
67,2013,2013-03-21.1711,test,75,123,1.742,11.623
67,2013,2013-03-21.1711,test,4,789,2.505,7.102
67,2013,2013-03-21.1711,test,60,54,30.372,33.151
67,2013,2013-03-21.1711,test,3,3,2.221,2.800
67,2013,2013-03-21.1711,test,60,20,2.183,7.737
67,2013,2013-03-21.1711,test,50,14785,4.075,7.721
67,2013,2013-03-21.1711,test,7,20202020202020,8.629,15.875
67,2013,2013-03-21.1711,test,20,3030303030,2.803,16.409
67,2013,2013-03-21.1711,test,90,30,2.554,3.385
67,2013,2013-03-21.1711,test,8,41,6.145,9.805
67,2013,2013-03-21.1711,test,15,10,2.102,3.266
67,2013,2013-03-21.1711,test,15,456,1.492,4.605
67,2013,2013-03-21.1711,test,90,13,5.978,8.388
67,2013,2013-03-21.1711,test,7,7,3.431,4.436
67,2013,2013-03-21.1711,test,15,10,2.630,3.802
67,2013,2013-03-21.1711,test,7,7,6.221,6.835
67,2013,2013-03-21.1711,test,8,9,6.473,8.021
67,2013,2013-03-21.1711,test,3,3,2.165,2.885
67,2013,2013-03-21.1711,test,12,5,3.474,6.070
67,2013,2013-03-21.1711,test,25,454462,1.806,3.385
67,2013,2013-03-21.1711,test,30,104,5.758,20.011
67,2013,2013-03-21.1711,test,8,5,3.141,3.802
67,2013,2013-03-21.1711,test,30,0,1.291,1.317
67,2013,2013-03-21.1711,test,90,56,2.880,5.534
67,2013,2013-03-21.1711,test,12,60,7.097,12.340
67,2013,2013-03-21.1711,test,30,20,3.366,4.717
67,2013,2013-03-21.1711,test,4,4,2.032,3.052
67,2013,2013-03-21.1711,test,40,12,2.630,6.787
67,2013,2013-03-21.1711,test,15,10,2.021,4.553
67,2013,2013-03-21.1711,test,20,12,2.093,4.035
67,2013,2013-03-21.1711,test,60,30,1.523,3.085
67,2013,2013-03-21.1711,test,15,57,1.471,26.048
67,2013,2013-03-21.1711,test,90,55,7.921,10.372
67,2013,2013-03-21.1711,test,120,55555454455,3.022,6.070
67,2013,2013-03-21.1711,test,3,244545466,3.746,5.987
67,2013,2013-03-21.1711,test,8,5555555555555,1.640,4.553
67,2013,2013-03-21.1711,test,15,12,10.728,12.190
67,2013,2013-03-21.1711,test,40,56,1.988,3.419
67,2013,2013-03-21.1711,test,60,12,0.680,2.301
67,2013,2013-03-21.1711,test,5,5,3.180,4.002
67,2013,2013-03-21.1711,test,30,12,3.313,4.701
67,2013,2013-03-21.1711,test,90,45,2.661,6.520
67,2013,2013-03-21.1711,test,30,1,1.358,5.503
67,2013,2013-03-21.1711,test,50,21,1.407,2.666
67,2013,2013-03-21.1711,test,12,13,0.979,3.268
67,2013,2013-03-21.1711,test,30,41,0.930,5.487
67,2013,2013-03-21.1711,test,30,12,2.500,6.670
67,2013,2013-03-21.1711,test,8,6,6.807,8.236
67,2013,2013-03-21.1711,test,20,5,2.341,3.068
67,2013,2013-03-21.1711,test,12,7,3.601,4.586
67,2013,2013-03-21.1711,test,15,7,3.838,4.619
67,2013,2013-03-21.1711,test,30,10,1.437,2.352
67,2013,2013-03-21.1711,test,30,13,2.780,4.936
67,2013,2013-03-21.1711,test,120,31,3.859,4.601
67,2013,2013-03-21.1711,test,20,55,1.338,3.268
67,2013,2013-03-21.1711,test,90,442,0.095,0.884
67,2013,2013-03-21.1711,test,8,25,1.268,2.268
67,2013,2013-03-21.1711,test,30,2,0.057,0.434
67,2013,2013-03-21.1711,test,30,2,0.057,0.784
67,2013,2013-03-21.1711,test,90,55,0.258,2.385
67,2013,2013-03-21.1711,test,60,222,2.289,3.602
67,2013,2013-03-21.1711,test,50,22,0.545,1.566
67,2013,2013-03-21.1711,test,60,11,0.495,1.484
67,2013,2013-03-21.1711,test,3,3,2.492,3.017
67,2013,2013-03-21.1711,test,20,5,2.387,2.868
67,2013,2013-03-21.1711,test,60,5,0.809,1.501
67,2013,2013-03-21.1711,test,30,0,0.189,0.215
67,2013,2013-03-21.1711,test,15,0,0.151,0.165
67,2013,2013-03-21.1711,test,90,0,0.045,0.066
67,2013,2013-03-21.1711,test,15,55,1.593,2.035
67,2013,2013-03-21.1711,test,8,8,1.345,2.101
67,2013,2013-03-21.1711,test,120,41,1.969,2.535
67,2013,2013-03-21.1711,test,90,42,2.202,3.418
67,2013,2013-03-21.1711,test,12,5,1.400,1.918
67,2013,2013-03-21.1711,test,4,3,1.844,2.166
67,2013,2013-03-21.1711,test,40,55,1.502,2.449
67,2013,2013-03-21.1711,test,30,5,1.003,1.551
67,2013,2013-03-21.1711,test,60,3,1.458,2.133
67,2013,2013-03-21.1711,test,3,33,0.237,1.517
67,2013,2013-03-21.1711,test,60,55,3.905,5.036
