run,index,num_dots,answer1,answer2,points1,points2,time
2,69,127,33,35,0,0,5.73
2,23,72,36,37,0,0,12.04
2,145,22,15,16,5,4,5.39
2,103,4,4,4,2,2,1.17
2,104,29,14,16,5,4,7.85
2,3,64,22,24,1,0,9.76
2,43,58,23,24,0,0,8.44
2,97,8,7,8,8,9,2.94
2,114,159,35,37,0,0,6.04
2,112,4,4,4,2,2,1.14
2,80,101,34,36,0,0,4.25
2,136,13,11,13,8,6,4.84
2,26,67,23,24,0,0,4.91
2,70,55,19,20,2,2,8.52
2,147,27,14,16,5,4,6.06
2,55,51,26,28,0,0,8.10
2,110,35,23,25,0,0,4.23
2,107,17,12,14,7,5,6.70
2,54,13,9,10,10,9,5.18
2,25,90,24,26,0,0,6.64
2,118,14,11,12,8,7,6.81
2,95,85,23,25,0,0,8.83
2,63,35,22,24,1,0,11.04
2,24,2,2,2,0,0,0.99
2,49,34,13,15,6,5,8.51
2,82,41,17,19,3,2,10.81
2,47,8,8,8,9,9,4.11
2,132,74,17,19,3,2,3.73
2,32,25,15,17,5,3,6.07
2,137,25,13,15,6,5,6.75
2,79,60,23,25,0,0,7.72
2,34,38,24,25,0,0,8.59
2,150,14,10,11,9,8,5.24
2,83,3,3,3,0,0,1.36
2,143,94,34,36,0,0,2.58
2,64,32,23,24,0,0,8.13
2,29,155,26,27,0,0,7.90
2,42,62,27,29,0,0,8.50
2,130,53,25,26,0,0,11.22
2,9,4,4,4,2,2,1.77
2,36,3,3,3,0,0,0.99
2,96,111,23,24,0,0,13.27
2,39,32,15,17,5,3,8.74
2,100,25,14,16,5,4,6.75
2,94,65,27,28,0,0,7.16
2,11,36,16,18,4,3,6.96
2,123,54,17,18,3,3,5.87
2,20,17,12,13,7,6,5.06
2,71,9,9,10,10,9,4.96
2,84,2,2,2,0,0,0.92
2,5,39,16,18,4,3,8.79
2,81,87,25,27,0,0,3.03
2,140,47,25,26,0,0,3.11
2,31,19,13,15,6,5,4.79
2,135,3,3,3,0,0,1.01
2,40,27,12,14,7,5,5.39
2,115,26,14,16,5,4,6.65
2,14,13,10,12,9,7,5.34
2,117,49,14,16,5,4,5.74
2,66,12,10,12,9,7,3.93
2,139,49,23,24,0,0,7.64
2,91,24,14,16,5,4,5.86
2,13,79,22,24,1,0,3.19
2,68,9,8,9,9,10,3.81
2,30,5,5,5,4,4,2.00
2,146,56,17,19,3,2,6.87
2,149,19,12,14,7,5,4.93
2,129,106,25,27,0,0,4.19
2,46,75,26,28,0,0,3.42
2,58,48,18,19,3,2,5.11
2,131,54,18,19,3,2,3.64
2,17,22,13,15,6,5,4.46
2,52,33,14,15,5,5,4.17
2,4,26,14,15,5,5,7.07
2,75,4,4,4,2,2,1.46
2,101,36,14,15,5,5,7.10
2,62,11,9,10,10,9,4.68
2,119,54,17,19,3,2,4.72
2,12,2,2,2,0,0,1.06
2,41,21,13,15,6,5,5.09
2,28,82,19,20,2,2,3.31
2,48,18,13,14,6,5,5.54
2,6,39,16,18,4,3,7.02
2,116,8,7,7,8,8,3.34
2,98,67,14,15,5,5,4.06
2,45,36,15,17,5,3,5.61
2,73,44,16,17,4,3,5.52
2,60,49,22,24,1,0,4.99
2,33,19,15,16,5,4,6.91
2,87,37,15,16,5,4,8.38
2,10,56,19,20,2,2,11.55
2,67,27,15,16,5,4,6.32
2,65,22,12,14,7,5,7.47
2,50,57,17,19,3,2,8.44
2,142,3,3,3,0,0,1.01
2,22,89,19,21,2,1,5.96
2,120,3,3,3,0,0,0.96
2,127,7,6,5,6,4,4.76
2,15,84,21,23,1,0,6.10
2,113,20,13,15,6,5,7.06
2,134,21,15,16,5,4,6.19
2,27,86,23,24,0,0,4.64
2,124,7,6,6,6,6,3.18
2,19,37,15,17,5,3,6.11
2,76,84,24,26,0,0,2.74
2,89,52,19,21,2,1,9.86
2,51,2,2,2,0,0,1.07
2,8,15,11,13,8,6,4.64
2,1,50,21,20,1,2,12.12
2,37,35,17,19,3,2,6.53
2,85,82,23,25,0,0,2.84
2,144,29,15,17,5,3,7.69
2,56,38,18,19,3,2,7.37
2,102,12,11,13,8,6,3.94
2,21,51,18,19,3,2,6.06
2,99,179,30,32,0,0,5.73
2,109,28,14,17,5,3,9.05
2,74,77,19,21,2,1,5.37
2,86,6,6,6,6,6,3.67
2,93,6,6,6,6,6,3.64
2,121,19,12,13,7,6,6.19
2,92,120,18,20,3,2,5.71
2,72,3,3,3,0,0,1.22
2,18,62,22,24,1,0,9.23
2,138,12,12,13,7,6,5.80
2,148,138,21,22,1,1,6.04
2,38,85,23,24,0,0,5.79
2,125,84,22,23,1,0,3.39
2,108,51,20,21,2,1,9.79
2,77,22,13,15,6,5,5.02
2,59,3,3,3,0,0,0.98
2,126,54,19,21,2,1,9.26
2,90,64,23,25,0,0,5.09
2,7,4,4,4,2,2,1.49
2,105,2,2,2,0,0,1.04
2,16,10,8,9,9,10,6.18
2,133,40,13,15,6,5,7.30
2,106,38,16,17,4,3,3.64
2,2,19,12,13,7,6,5.31
2,122,30,15,17,5,3,6.51
2,57,18,12,13,7,6,8.70
2,111,69,18,19,3,2,5.50
2,53,21,13,15,6,5,5.99
2,141,27,16,17,4,3,8.05
2,78,87,23,25,0,0,3.09
2,128,48,19,21,2,1,8.99
