run,index,num_dots,answer1,answer2,points1,points2,time
1,1,19,18,15,3,5,16.55
1,2,58,30,35,0,0,9.65
1,3,40,25,27,0,0,7.23
1,4,39,33,35,0,0,6.81
1,5,2,2,2,0,0,3.37
1,6,116,80,85,0,0,5.98
1,7,15,13,14,6,5,6.28
1,8,35,25,23,0,0,12.52
1,9,50,30,28,0,0,13.00
1,10,30,20,18,2,3,7.08
1,11,224,200,150,0,0,11.52
1,12,35,25,30,0,0,13.84
1,13,44,25,30,0,0,8.33
1,14,33,20,30,2,0,6.62
1,15,24,25,35,0,0,7.66
1,16,89,50,80,0,0,6.89
1,17,10,8,15,9,5,7.34
1,18,56,30,45,0,0,6.84
1,19,5,5,5,4,4,4.80
1,20,77,75,90,0,0,8.14
1,21,7,7,7,8,8,5.22
1,22,7,6,6,6,6,4.94
1,23,79,60,80,0,0,11.91
1,24,121,100,130,0,0,9.03
1,25,56,50,70,0,0,5.52
1,26,26,15,30,5,0,4.68
1,27,128,50,80,0,0,8.64
1,28,27,20,30,2,0,7.13
1,29,19,10,25,9,0,5.90
1,30,3,3,3,0,0,2.25
1,31,6,6,6,6,6,4.18
1,32,134,100,150,0,0,5.00
1,33,2,2,2,0,0,1.69
1,34,7,7,7,8,8,4.24
1,35,61,30,70,0,0,17.56
1,36,30,15,35,5,0,4.31
1,37,93,50,80,0,0,6.56
1,38,5,5,5,4,4,3.12
1,39,41,30,60,0,0,7.35
1,40,59,40,60,0,0,8.76
1,41,8,7,7,8,8,4.19
1,42,5,5,5,4,4,3.08
1,43,87,50,80,0,0,5.57
1,44,23,20,35,2,0,6.61
1,45,14,20,35,2,0,8.23
1,46,26,15,30,5,0,5.90
1,47,18,15,30,5,0,9.31
1,48,61,30,60,0,0,8.03
1,49,15,15,25,5,0,4.82
1,50,55,30,60,0,0,4.99
1,51,55,30,70,0,0,10.84
1,52,38,30,50,0,0,7.86
1,53,3,3,3,0,0,2.08
1,54,23,20,30,2,0,4.41
1,55,4,4,4,2,2,3.08
1,56,13,10,20,9,2,4.68
1,57,76,50,80,0,0,4.34
1,58,90,50,80,0,0,6.31
1,59,22,20,40,2,0,7.48
1,60,11,15,25,5,0,4.11
1,61,32,40,70,0,0,7.01
1,62,59,50,60,0,0,6.38
1,63,98,60,90,0,0,8.18
1,64,97,60,90,0,0,6.81
1,65,36,30,60,0,0,6.09
1,66,5,5,5,4,4,3.21
1,67,18,10,25,9,0,5.43
1,68,64,35,55,0,0,5.70
1,69,24,25,40,0,0,6.25
1,70,47,50,80,0,0,12.89
1,71,48,40,70,0,0,12.73
1,72,11,10,15,9,5,6.00
1,73,96,50,80,0,0,4.65
1,74,30,25,35,0,0,3.98
1,75,2,2,2,0,0,1.64
1,76,36,25,45,0,0,5.22
1,77,80,50,80,0,0,7.59
1,78,64,40,70,0,0,5.81
1,79,77,40,70,0,0,3.82
1,80,117,40,70,0,0,10.49
1,81,9,20,30,2,0,9.80
1,82,2,2,2,0,0,1.34
1,83,2,2,2,0,0,1.25
1,84,43,30,60,0,0,10.23
1,85,29,30,50,0,0,5.60
1,86,85,50,70,0,0,3.21
1,87,4,4,4,2,2,4.07
1,88,10,10,15,9,5,7.66
1,89,29,20,30,2,0,5.25
1,90,10,10,15,9,5,3.82
1,91,12,10,20,9,2,4.41
1,92,5,5,5,4,4,3.40
1,93,20,15,30,5,0,7.08
1,94,228,7,90,8,0,12.42
1,95,27,30,45,0,0,4.75
1,96,34,30,60,0,0,10.78
1,97,56,30,50,0,0,5.33
1,98,6,6,8,6,9,6.80
1,99,31,25,45,0,0,5.62
1,100,3,3,3,0,0,2.50
1,101,70,65,80,0,0,16.21
1,102,56,30,60,0,0,7.55
1,103,42,20,50,2,0,3.67
1,104,36,30,50,0,0,7.18
1,105,7,7,8,8,9,5.62
1,106,7,6,6,6,6,3.45
1,107,4,4,4,2,2,2.06
1,108,53,30,50,0,0,7.71
1,109,64,40,70,0,0,4.34
1,110,10,10,15,9,5,4.47
1,111,50,50,70,0,0,8.45
1,112,29,30,50,0,0,6.71
1,113,4,4,4,2,2,8.25
1,114,88,50,70,0,0,4.44
1,115,108,70,80,0,0,9.71
1,116,17,20,30,2,0,5.97
1,117,136,60,70,0,0,5.03
1,118,24,30,45,0,0,5.45
1,119,22,20,35,2,0,5.66
1,120,55,35,50,0,0,4.67
1,121,33,40,60,0,0,11.24
1,122,55,50,60,0,0,8.63
1,123,17,10,20,9,2,6.84
1,124,38,20,40,2,0,2.89
1,125,16,10,15,9,5,2.63
1,126,29,150,20,0,2,3.77
1,127,68,30,60,0,0,15.03
1,128,25,30,50,0,0,4.10
1,129,23,40,70,0,0,5.27
1,130,150,70,90,0,0,4.71
1,131,97,70,90,0,0,5.19
1,132,10,10,15,9,5,2.23
1,133,134,80,90,0,0,8.36
1,134,33,25,40,0,0,5.11
1,135,45,20,40,2,0,4.17
1,136,8,7,8,8,9,4.97
1,137,29,30,50,0,0,3.98
1,138,105,50,70,0,0,2.52
1,139,115,50,70,0,0,2.66
1,140,54,30,50,0,0,6.41
1,141,109,50,70,0,0,3.86
1,142,27,15,30,5,0,5.56
1,143,11,10,15,9,5,2.65
1,144,33,15,30,5,0,3.68
1,145,56,30,50,0,0,3.11
1,146,76,30,50,0,0,2.46
1,147,21,50,55,0,0,5.34
1,148,60,55,50,0,0,6.15
1,149,48,30,50,0,0,3.59
1,150,17,10,35,9,0,3.74
2,20,77,40,60,0,0,5.75
2,144,33,30,45,0,0,4.28
2,107,4,4,4,2,2,1.68
2,51,55,30,50,0,0,4.60
2,91,12,10,15,9,5,4.08
2,147,21,15,25,5,0,3.67
2,102,56,40,70,0,0,4.35
2,119,22,25,40,0,0,4.97
2,65,36,50,70,0,0,4.09
