run,index,num_dots,answer1,answer2,points1,points2,time
1,1,72,35,50,0,0,13.67
1,2,53,35,45,0,0,9.23
1,3,38,30,40,0,0,7.13
1,4,81,65,70,0,0,5.36
1,5,13,15,20,5,2,8.38
1,6,75,40,45,0,0,5.34
1,7,42,35,45,0,0,5.41
1,8,95,60,65,0,0,4.14
1,9,13,10,15,9,5,7.70
1,10,31,25,30,0,0,3.84
1,11,19,25,30,0,0,5.94
1,12,63,45,50,0,0,3.32
1,13,70,35,35,0,0,4.74
1,14,27,25,30,0,0,2.96
1,15,16,10,15,9,5,3.93
1,16,45,25,30,0,0,3.70
1,17,2,2,2,0,0,1.96
1,18,36,40,25,0,0,5.16
1,19,2,2,2,0,0,1.86
1,20,11,15,20,5,2,3.28
1,21,3,3,3,0,0,2.47
1,22,40,25,30,0,0,3.51
1,23,51,35,40,0,0,3.42
1,24,6,6,6,6,6,3.18
1,25,18,25,30,0,0,3.50
1,26,33,25,30,0,0,3.73
1,27,137,60,70,0,0,6.99
1,28,7,6,6,6,6,3.99
1,29,5,5,5,4,4,2.57
1,30,60,45,50,0,0,3.85
1,31,64,45,30,0,0,3.71
1,32,2,2,2,0,0,2.01
1,33,103,60,65,0,0,4.63
1,34,31,25,20,0,2,3.68
1,35,2,2,2,0,0,1.78
1,36,5,5,5,4,4,3.05
1,37,45,40,35,0,0,3.35
1,38,30,25,30,0,0,3.10
1,39,31,35,40,0,0,3.97
1,40,10,10,10,9,9,5.75
1,41,83,50,55,0,0,3.84
1,42,127,40,45,0,0,2.73
1,43,112,35,30,0,0,2.42
1,44,16,20,15,2,5,4.72
1,45,68,30,35,0,0,3.03
1,46,58,40,45,0,0,2.28
1,47,60,50,35,0,0,3.06
1,48,45,25,45,0,0,3.88
1,49,16,20,25,2,0,3.56
1,50,35,30,35,0,0,3.13
1,51,7,6,6,6,6,2.95
1,52,62,20,25,2,0,3.02
1,53,12,15,20,5,2,5.70
1,54,101,45,50,0,0,3.77
1,55,31,35,45,0,0,3.43
1,56,2,2,2,0,0,1.91
1,57,61,45,45,0,0,3.12
1,58,34,35,35,0,0,2.60
1,59,83,55,60,0,0,4.51
1,60,68,35,45,0,0,3.30
1,61,150,65,70,0,0,4.74
1,62,56,25,35,0,0,3.45
1,63,21,25,30,0,0,3.51
1,64,8,7,6,8,6,4.21
1,65,18,20,15,2,5,4.37
1,66,65,30,35,0,0,4.44
1,67,82,40,45,0,0,2.98
1,68,45,30,25,0,0,3.93
1,69,70,40,45,0,0,2.98
1,70,24,25,15,0,5,4.27
1,71,109,50,59,0,0,4.79
1,72,9,7,6,8,6,4.51
1,73,17,15,20,5,2,3.47
1,74,62,35,40,0,0,3.35
1,75,2,2,2,0,0,2.12
1,76,8,7,7,8,8,3.05
1,77,18,15,20,5,2,2.76
1,78,37,25,20,0,2,3.58
1,79,12,10,15,9,5,4.93
1,80,76,35,40,0,0,3.10
1,81,18,15,20,5,2,3.34
1,82,26,25,30,0,0,3.46
1,83,39,35,40,0,0,2.71
1,84,99,40,45,0,0,3.00
1,85,38,25,30,0,0,3.37
1,86,2,2,2,0,0,1.87
1,87,7,6,6,6,6,2.77
1,88,12,10,15,9,5,5.58
1,89,11,10,9,9,10,4.95
1,90,87,25,30,0,0,4.66
1,91,32,25,30,0,0,3.16
1,92,88,35,40,0,0,2.68
1,93,71,45,40,0,0,3.22
1,94,16,10,15,9,5,3.58
1,95,62,35,25,0,0,3.14
1,96,21,15,20,5,2,3.29
1,97,67,30,40,0,0,3.77
1,98,41,25,35,0,0,3.15
1,99,37,20,25,2,0,2.87
1,100,111,55,40,0,0,3.75
1,101,42,25,45,0,0,4.35
1,102,27,35,40,0,0,3.23
1,103,66,40,55,0,0,2.47
1,104,38,25,30,0,0,2.62
1,105,2,2,2,0,0,1.58
1,106,20,25,30,0,0,2.84
1,107,61,45,30,0,0,2.71
1,108,68,25,45,0,0,3.51
1,109,66,35,45,0,0,3.45
1,110,13,10,15,9,5,3.26
1,111,14,15,10,5,9,4.34
1,112,48,25,30,0,0,2.44
1,113,18,15,20,5,2,2.42
1,114,16,15,25,5,0,3.20
1,115,9,6,7,6,8,3.75
1,116,3,3,3,0,0,1.89
1,117,27,15,20,5,2,2.86
1,118,124,55,45,0,0,2.95
1,119,26,25,30,0,0,3.80
1,120,34,20,30,2,0,3.73
1,121,8,7,7,8,8,2.88
1,122,19,15,10,5,9,2.02
1,123,99,35,45,0,0,2.07
1,124,22,20,15,2,5,3.27
1,125,6,6,6,6,6,2.38
1,126,33,30,35,0,0,4.01
1,127,5,5,5,4,4,3.72
1,128,44,25,20,0,2,2.87
1,129,21,15,20,5,2,2.73
1,130,41,25,35,0,0,2.03
1,131,4,4,4,2,2,2.00
1,132,12,15,20,5,2,2.55
1,133,6,6,6,6,6,2.49
1,134,83,25,35,0,0,2.30
1,135,96,45,50,0,0,2.70
1,136,86,35,40,0,0,2.28
1,137,8,7,7,8,8,2.79
1,138,44,25,20,0,2,3.69
1,139,35,35,30,0,0,3.83
1,140,119,50,65,0,0,4.39
1,141,38,45,55,0,0,4.45
1,142,43,35,55,0,0,4.85
1,143,7,6,6,6,6,2.33
1,144,30,15,20,5,2,2.97
1,145,58,25,35,0,0,2.04
1,146,58,35,40,0,0,2.42
1,147,7,8,8,9,9,2.70
1,148,26,15,20,5,2,3.67
1,149,53,35,40,0,0,2.82
1,150,8,7,7,8,8,2.81
2,74,62,25,45,0,0,3.60
2,123,99,55,65,0,0,2.31
2,93,71,55,70,0,0,2.55
2,140,119,65,75,0,0,5.83
2,121,8,10,7,9,8,4.52
2,130,41,25,30,0,0,4.89
2,45,68,30,35,0,0,3.37
2,77,18,15,20,5,2,2.60
2,19,2,2,2,0,0,1.50
2,119,26,25,30,0,0,2.74
2,106,20,25,20,0,2,3.11
2,76,8,10,7,9,8,5.42
2,84,99,30,35,0,0,3.31
2,91,32,30,45,0,0,4.67
2,70,24,25,20,0,2,3.04
2,26,33,25,35,0,0,3.26
2,150,8,6,6,6,6,2.67
2,111,14,15,20,5,2,3.90
2,47,60,30,35,0,0,3.58
2,83,39,25,35,0,0,2.50
2,37,45,45,55,0,0,3.81
2,107,61,35,45,0,0,3.08
2,90,87,2,25,0,0,3.00
2,132,12,15,20,5,2,4.68
2,63,21,35,45,0,0,14.89
2,120,34,25,35,0,0,3.76
2,138,44,35,40,0,0,2.46
2,3,38,35,25,0,0,2.78
2,145,58,20,35,2,0,2.79
2,39,31,30,25,0,0,3.64
2,126,33,23,35,0,0,4.47
2,136,86,45,55,0,0,1.85
2,147,7,6,6,6,6,1.80
2,54,101,25,35,0,0,2.90
2,102,27,30,40,0,0,3.64
2,112,48,35,25,0,0,3.27
2,44,16,15,20,5,2,2.58
2,21,3,3,3,0,0,2.70
2,46,58,25,30,0,0,3.22
2,139,35,35,45,0,0,2.81
2,108,68,35,40,0,0,4.20
2,5,13,15,20,5,2,3.04
2,41,83,45,55,0,0,4.67
2,65,18,25,15,0,5,4.52
2,15,16,10,15,9,5,3.50
2,50,35,25,30,0,0,10.00
2,69,70,34,45,0,0,5.39
2,8,95,45,55,0,0,2.81
2,114,16,25,20,0,2,2.65
2,10,31,15,20,5,2,3.16
2,25,18,15,20,5,2,3.38
2,78,37,25,30,0,0,2.26
2,73,17,15,25,5,0,2.39
2,67,82,45,55,0,0,2.87
2,36,5,5,5,4,4,2.87
2,87,7,6,6,6,6,2.13
2,18,36,15,20,5,2,2.59
2,4,81,35,45,0,0,2.20
2,2,53,45,65,0,0,1.88
2,72,9,7,7,8,8,3.30
2,52,62,45,75,0,0,2.73
2,55,31,25,15,0,5,3.31
2,12,63,35,45,0,0,2.39
2,141,38,30,35,0,0,3.00
2,116,3,3,3,0,0,1.91
2,24,6,6,6,6,6,2.78
2,11,19,25,30,0,0,2.70
2,115,9,10,15,9,5,3.96
2,97,67,25,30,0,0,3.26
2,61,150,55,65,0,0,3.42
2,101,42,25,35,0,0,3.44
2,29,5,5,5,4,4,3.32
2,118,124,35,45,0,0,2.44
2,133,6,6,6,6,6,2.28
2,51,7,5,5,4,4,2.78
2,30,60,25,30,0,0,2.39
2,57,61,45,35,0,0,2.54
2,80,76,35,55,0,0,3.67
2,1,72,45,25,0,0,4.09
2,33,103,35,25,0,0,3.66
2,96,21,25,30,0,0,3.38
2,142,43,25,40,0,0,4.12
2,109,66,35,40,0,0,2.34
2,100,111,45,50,0,0,2.71
2,38,30,25,35,0,0,3.05
2,17,2,2,2,0,0,2.55
2,31,64,25,35,0,0,3.99
2,48,45,25,40,0,0,4.34
2,14,27,20,35,2,0,3.85
2,75,2,2,2,0,0,2.48
2,82,26,35,40,0,0,2.87
2,6,75,45,55,0,0,2.95
2,81,18,15,20,5,2,2.89
2,98,41,25,30,0,0,2.96
2,40,10,10,6,9,6,3.13
2,56,2,2,2,0,0,2.02
2,89,11,10,7,9,8,5.16
2,137,8,7,7,8,8,3.35
2,86,2,2,2,0,0,2.35
2,105,2,2,2,0,0,2.10
2,62,56,30,25,0,0,3.48
2,144,30,25,35,0,0,2.07
2,32,2,2,2,0,0,1.22
2,71,109,45,50,0,0,3.61
2,148,26,25,30,0,0,2.16
2,146,58,35,40,0,0,2.41
2,20,11,15,10,5,9,2.92
2,13,70,25,35,0,0,3.54
2,9,13,20,35,2,0,4.49
2,149,53,35,40,0,0,7.59
2,68,45,35,45,0,0,3.07
2,110,13,25,20,0,2,2.21
2,85,38,35,40,0,0,2.36
2,95,62,45,50,0,0,2.18
2,104,38,25,30,0,0,2.85
2,27,137,50,55,0,0,7.52
2,49,16,25,3,0,0,2.68
2,34,31,35,45,0,0,3.35
2,59,83,25,35,0,0,3.67
2,66,65,25,35,0,0,4.52
2,128,44,35,40,0,0,3.20
2,92,88,45,55,0,0,2.84
2,124,22,25,20,0,2,2.79
2,135,96,35,45,0,0,4.12
2,134,83,25,35,0,0,5.06
2,129,21,15,20,5,2,3.08
2,28,7,6,6,6,6,3.53
2,22,40,25,30,0,0,2.74
2,60,68,35,40,0,0,3.53
2,113,18,15,25,5,0,3.15
2,94,16,15,20,5,2,3.06
2,79,12,35,20,0,2,3.25
2,16,45,35,30,0,0,3.11
2,7,42,25,35,0,0,3.43
2,88,12,10,15,9,5,4.12
2,122,19,15,25,5,0,3.41
2,143,7,6,7,6,8,3.27
2,125,6,6,6,6,6,2.69
2,43,112,35,45,0,0,2.81
2,117,27,25,30,0,0,2.93
2,23,51,35,45,0,0,3.45
2,58,34,30,25,0,0,3.42
2,99,37,25,30,0,0,2.72
2,103,66,35,40,0,0,2.55
2,127,5,5,5,4,4,3.05
2,35,2,2,2,0,0,3.62
2,53,12,10,15,9,5,5.09
2,131,4,4,4,2,2,3.51
2,42,127,35,45,0,0,4.94
2,64,8,7,7,8,8,2.70
