sid,year,date,type,stimulus,response,rt1,rt2
86,2012,2012-03-21.1449,train,3,3,6.362,9.384
86,2012,2012-03-21.1449,train,7,7,1.497,2.474
86,2012,2012-03-21.1449,train,22,22,2.290,5.181
86,2012,2012-03-21.1449,train,164,164,3.734,8.784
86,2012,2012-03-21.1449,train,50,50,3.303,5.247
86,2012,2012-03-21.1449,test,60,987,10.347,29.539
86,2012,2012-03-21.1449,test,20,687,3.500,7.771
86,2012,2012-03-21.1449,test,8,5,2.569,4.865
86,2012,2012-03-21.1449,test,40,86,3.319,6.841
86,2012,2012-03-21.1449,test,8,10,3.494,7.672
86,2012,2012-03-21.1449,test,25,7,2.469,3.503
86,2012,2012-03-21.1449,test,30,0,2.181,4.483
86,2012,2012-03-21.1449,test,90,100,2.934,6.027
86,2012,2012-03-21.1449,test,60,12,11.416,13.649
86,2012,2012-03-21.1449,test,5,5,4.565,6.509
86,2012,2012-03-21.1449,test,90,90,1.914,3.952
86,2012,2012-03-21.1449,test,60,43,2.102,4.931
86,2012,2012-03-21.1449,test,5,5,2.898,4.234
86,2012,2012-03-21.1449,test,3,3,2.624,4.118
86,2012,2012-03-21.1449,test,3,65,3.016,5.695
86,2012,2012-03-21.1449,test,3,3,3.689,5.181
86,2012,2012-03-21.1449,test,60,8,4.169,4.998
86,2012,2012-03-21.1449,test,30,10,2.580,4.898
86,2012,2012-03-21.1449,test,30,45,3.641,5.529
86,2012,2012-03-21.1449,test,30,60,2.733,6.791
86,2012,2012-03-21.1449,test,5,5,3.741,4.815
86,2012,2012-03-21.1449,test,5,5,2.998,3.885
86,2012,2012-03-21.1449,test,7,8,4.432,5.346
86,2012,2012-03-21.1449,test,3,3,2.068,3.304
86,2012,2012-03-21.1449,test,30,12,2.519,5.396
86,2012,2012-03-21.1449,test,30,34,7.413,9.531
86,2012,2012-03-21.1449,test,30,13,9.839,14.612
86,2012,2012-03-21.1449,test,30,35,8.775,12.802
86,2012,2012-03-21.1449,test,4,4,2.316,3.437
86,2012,2012-03-21.1449,test,60,78,3.109,4.981
86,2012,2012-03-21.1449,test,15,76,3.536,5.546
86,2012,2012-03-21.1449,test,8,4,6.844,9.498
86,2012,2012-03-21.1449,test,75,3,2.521,4.682
86,2012,2012-03-21.1449,test,60,20,4.469,8.502
86,2012,2012-03-21.1449,test,75,34,3.305,5.463
86,2012,2012-03-21.1449,test,8,7,3.377,4.799
86,2012,2012-03-21.1449,test,120,78,2.132,3.504
86,2012,2012-03-21.1449,test,15,5,3.243,4.682
86,2012,2012-03-21.1449,test,60,6,4.922,6.924
86,2012,2012-03-21.1449,test,75,90,2.790,4.898
86,2012,2012-03-21.1449,test,15,19,2.794,5.729
86,2012,2012-03-21.1449,test,3,3,2.633,4.201
86,2012,2012-03-21.1449,test,7,5,5.510,6.658
86,2012,2012-03-21.1449,test,60,89,2.352,4.101
86,2012,2012-03-21.1449,test,50,57,2.326,5.380
86,2012,2012-03-21.1449,test,12,46,2.889,5.031
86,2012,2012-03-21.1449,test,8,78,4.984,7.322
86,2012,2012-03-21.1449,test,60,8,2.668,4.533
86,2012,2012-03-21.1449,test,8,9,4.382,6.293
86,2012,2012-03-21.1449,test,60,5,3.496,4.666
86,2012,2012-03-21.1449,test,5,5,3.652,4.881
86,2012,2012-03-21.1449,test,75,67,3.561,5.811
86,2012,2012-03-21.1449,test,25,76,3.276,7.140
86,2012,2012-03-21.1449,test,8,7,5.111,6.509
86,2012,2012-03-21.1449,test,90,8,6.853,8.003
86,2012,2012-03-21.1449,test,5,5,2.705,4.002
86,2012,2012-03-21.1449,test,15,10,1.918,4.433
86,2012,2012-03-21.1449,test,3,3,2.139,3.171
86,2012,2012-03-21.1449,test,60,40,2.501,5.048
86,2012,2012-03-21.1449,test,30,7,7.228,15.359
86,2012,2012-03-21.1449,test,60,78,7.315,9.132
86,2012,2012-03-21.1449,test,30,8,2.789,5.529
86,2012,2012-03-21.1449,test,4,4,9.027,9.813
86,2012,2012-03-21.1449,test,3,3,1.805,3.437
86,2012,2012-03-21.1449,test,7,2,2.023,3.819
86,2012,2012-03-21.1449,test,120,896,1.440,6.808
86,2012,2012-03-21.1449,test,30,98,3.367,6.808
86,2012,2012-03-21.1449,test,90,55,2.117,3.902
86,2012,2012-03-21.1449,test,40,46,2.405,4.383
86,2012,2012-03-21.1449,test,3,3,1.588,4.184
86,2012,2012-03-21.1449,test,20,9,3.539,4.849
86,2012,2012-03-21.1449,test,90,8,1.113,2.009
86,2012,2012-03-21.1449,test,3,3,1.879,3.753
86,2012,2012-03-21.1449,test,60,56,3.715,6.858
86,2012,2012-03-21.1449,test,7,9,7.616,8.817
86,2012,2012-03-21.1449,test,90,77,2.229,14.330
