sid,year,date,type,stimulus,response,rt1,rt2
124,2012,2012-03-21.1709,train,3,3,0.792,1.446
124,2012,2012-03-21.1709,train,7,7,1.897,4.127
124,2012,2012-03-21.1709,train,22,22,1.268,4.813
124,2012,2012-03-21.1709,train,164,164,1.980,5.613
124,2012,2012-03-21.1709,train,50,50,1.097,4.444
124,2012,2012-03-21.1709,test,3,3,2.195,3.707
124,2012,2012-03-21.1709,test,4,4,2.070,3.074
124,2012,2012-03-21.1709,test,20,10,2.221,7.451
124,2012,2012-03-21.1709,test,60,63,2.639,6.549
124,2012,2012-03-21.1709,test,60,55,2.015,3.091
124,2012,2012-03-21.1709,test,12,10,2.101,3.141
124,2012,2012-03-21.1709,test,3,3,1.275,1.771
124,2012,2012-03-21.1709,test,5,4,1.983,2.539
124,2012,2012-03-21.1709,test,12,13,2.396,6.649
124,2012,2012-03-21.1709,test,50,25,6.316,21.734
124,2012,2012-03-21.1709,test,60,35,3.401,5.630
124,2012,2012-03-21.1709,test,90,100,6.443,13.632
124,2012,2012-03-21.1709,test,3,3,1.284,1.637
124,2012,2012-03-21.1709,test,60,56,1.558,2.289
124,2012,2012-03-21.1709,test,30,56,0.933,1.537
124,2012,2012-03-21.1709,test,3,3,0.788,1.069
124,2012,2012-03-21.1709,test,75,100,1.017,8.069
124,2012,2012-03-21.1709,test,15,64,1.053,2.690
124,2012,2012-03-21.1709,test,30,56,0.860,4.076
124,2012,2012-03-21.1709,test,90,33,3.821,27.531
124,2012,2012-03-21.1709,test,60,65,2.306,3.475
124,2012,2012-03-21.1709,test,30,85,1.168,1.754
124,2012,2012-03-21.1709,test,90,186354,0.802,13.014
124,2012,2012-03-21.1709,test,4,4,1.493,1.838
124,2012,2012-03-21.1709,test,20,189,1.810,3.141
124,2012,2012-03-21.1709,test,40,40,3.140,3.959
124,2012,2012-03-21.1709,test,90,589,1.008,3.358
124,2012,2012-03-21.1709,test,40,99999999999999,2.427,10.842
124,2012,2012-03-21.1709,test,3,368,3.249,5.814
124,2012,2012-03-21.1709,test,60,50,1.564,3.675
124,2012,2012-03-21.1709,test,12,20,1.713,2.890
124,2012,2012-03-21.1709,test,15,20,1.992,2.639
124,2012,2012-03-21.1709,test,90,56,0.563,1.938
124,2012,2012-03-21.1709,test,15,20,1.577,11.711
124,2012,2012-03-21.1709,test,60,90000,2.979,9.739
124,2012,2012-03-21.1709,test,50,59,1.477,2.840
124,2012,2012-03-21.1709,test,8,9,2.060,2.472
124,2012,2012-03-21.1709,test,20,15,1.252,3.859
124,2012,2012-03-21.1709,test,90,38,3.030,9.606
124,2012,2012-03-21.1709,test,40,56,6.559,12.479
124,2012,2012-03-21.1709,test,90,30,1.247,2.840
124,2012,2012-03-21.1709,test,3,3,1.218,1.821
124,2012,2012-03-21.1709,test,60,30,1.149,3.007
124,2012,2012-03-21.1709,test,90,30,0.880,2.071
124,2012,2012-03-21.1709,test,3,3,1.035,1.721
124,2012,2012-03-21.1709,test,4,30,1.881,3.208
124,2012,2012-03-21.1709,test,8,19,2.250,10.441
124,2012,2012-03-21.1709,test,30,58,2.249,3.725
124,2012,2012-03-21.1709,test,20,19,1.518,4.794
124,2012,2012-03-21.1709,test,30,52,1.506,10.675
124,2012,2012-03-21.1709,test,8,987654321,7.255,12.646
124,2012,2012-03-21.1709,test,60,60,4.157,30.688
124,2012,2012-03-21.1709,test,8,5,1.221,1.654
124,2012,2012-03-21.1709,test,8,3,0.642,1.336
124,2012,2012-03-21.1709,test,30,32,1.352,11.744
124,2012,2012-03-21.1709,test,3,3,1.216,1.554
124,2012,2012-03-21.1709,test,15,9,1.656,2.122
124,2012,2012-03-21.1709,test,15,9,0.582,1.052
124,2012,2012-03-21.1709,test,7,6,1.754,2.121
124,2012,2012-03-21.1709,test,7,7,5.169,5.730
124,2012,2012-03-21.1709,test,8,8,1.385,4.277
124,2012,2012-03-21.1709,test,3,3,1.005,1.336
124,2012,2012-03-21.1709,test,3,3,0.803,1.169
124,2012,2012-03-21.1709,test,8,10,5.626,7.033
124,2012,2012-03-21.1709,test,5,5,2.050,3.124
124,2012,2012-03-21.1709,test,30,58,2.446,3.475
124,2012,2012-03-21.1709,test,90,52,0.844,2.105
124,2012,2012-03-21.1709,test,8,52,0.794,1.420
124,2012,2012-03-21.1709,test,50,52,0.564,1.186
124,2012,2012-03-21.1709,test,20,52,0.866,1.704
124,2012,2012-03-21.1709,test,8,52,1.730,2.422
124,2012,2012-03-21.1709,test,12,52,1.166,1.871
124,2012,2012-03-21.1709,test,30,52,0.717,1.353
124,2012,2012-03-21.1709,test,7,6,1.199,1.553
124,2012,2012-03-21.1709,test,3,3,1.085,1.403
124,2012,2012-03-21.1709,test,120,89,1.613,2.723
124,2012,2012-03-21.1709,test,5,5,1.099,1.453
124,2012,2012-03-21.1709,test,3,3,0.839,1.236
124,2012,2012-03-21.1709,test,8,13,2.130,6.532
124,2012,2012-03-21.1709,test,60,56,1.354,1.988
124,2012,2012-03-21.1709,test,75,99,1.296,3.575
124,2012,2012-03-21.1709,test,30,65,1.960,2.690
124,2012,2012-03-21.1709,test,25,59,0.681,3.057
124,2012,2012-03-21.1709,test,75,85,0.763,1.470
124,2012,2012-03-21.1709,test,60,52,0.583,1.253
124,2012,2012-03-21.1709,test,30,52,0.683,1.336
124,2012,2012-03-21.1709,test,15,26,1.347,8.152
124,2012,2012-03-21.1709,test,40,52,0.748,1.370
124,2012,2012-03-21.1709,test,30,52,0.355,0.969
124,2012,2012-03-21.1709,test,12,52,0.113,0.735
124,2012,2012-03-21.1709,test,15,10,5.298,6.281
124,2012,2012-03-21.1709,test,7,8,10.026,10.675
124,2012,2012-03-21.1709,test,4,4,2.064,2.723
124,2012,2012-03-21.1709,test,60,49,2.862,4.293
124,2012,2012-03-21.1709,test,40,43,2.080,4.460
