sid,year,date,type,stimulus,response,rt1,rt2
178,2012,2012-03-22.1350,train,3,3,6.304,6.953
178,2012,2012-03-22.1350,train,7,7,2.978,4.109
178,2012,2012-03-22.1350,train,22,22,1.161,2.774
178,2012,2012-03-22.1350,train,164,164,2.295,4.994
178,2012,2012-03-22.1350,train,50,50,0.913,3.524
178,2012,2012-03-22.1350,test,50,25,3.332,6.580
178,2012,2012-03-22.1350,test,3,3,2.704,3.892
178,2012,2012-03-22.1350,test,8,6,3.806,4.176
178,2012,2012-03-22.1350,test,60,30,1.824,3.524
178,2012,2012-03-22.1350,test,60,45,2.944,3.641
178,2012,2012-03-22.1350,test,15,12,5.030,13.295
178,2012,2012-03-22.1350,test,15,25,5.439,6.314
178,2012,2012-03-22.1350,test,30,12,4.256,12.610
178,2012,2012-03-22.1350,test,30,15,7.637,9.186
178,2012,2012-03-22.1350,test,90,49,2.153,3.925
178,2012,2012-03-22.1350,test,60,81,3.073,4.560
178,2012,2012-03-22.1350,test,75,40,2.292,3.391
178,2012,2012-03-22.1350,test,60,30,4.134,5.261
178,2012,2012-03-22.1350,test,15,10,2.730,4.927
178,2012,2012-03-22.1350,test,40,35,5.563,6.848
178,2012,2012-03-22.1350,test,7,5,2.636,3.307
178,2012,2012-03-22.1350,test,90,21,1.860,3.758
178,2012,2012-03-22.1350,test,75,45,0.718,1.570
178,2012,2012-03-22.1350,test,3,3,0.853,1.319
178,2012,2012-03-22.1350,test,4,4,2.023,2.322
178,2012,2012-03-22.1350,test,5,5,2.258,4.777
178,2012,2012-03-22.1350,test,8,5,4.562,5.178
178,2012,2012-03-22.1350,test,90,45,1.399,2.171
178,2012,2012-03-22.1350,test,4,4,1.283,2.873
178,2012,2012-03-22.1350,test,30,12,1.994,6.631
178,2012,2012-03-22.1350,test,30,15,1.660,8.067
178,2012,2012-03-22.1350,test,7,10,1.969,3.207
178,2012,2012-03-22.1350,test,8,5,1.283,1.553
178,2012,2012-03-22.1350,test,60,463,1.284,2.555
178,2012,2012-03-22.1350,test,8,5,2.841,4.610
178,2012,2012-03-22.1350,test,60,46,0.320,1.420
178,2012,2012-03-22.1350,test,90,45,0.549,1.503
178,2012,2012-03-22.1350,test,40,13,0.598,1.453
178,2012,2012-03-22.1350,test,15,12,1.465,2.722
178,2012,2012-03-22.1350,test,12,5,0.127,2.472
178,2012,2012-03-22.1350,test,15,10,1.664,2.205
178,2012,2012-03-22.1350,test,15,23,1.813,8.602
178,2012,2012-03-22.1350,test,5,4,1.099,1.420
178,2012,2012-03-22.1350,test,75,45,1.645,2.154
178,2012,2012-03-22.1350,test,120,56,2.178,3.841
178,2012,2012-03-22.1350,test,60,25,1.644,2.656
178,2012,2012-03-22.1350,test,20,10,1.076,1.754
178,2012,2012-03-22.1350,test,90,40,2.982,4.977
178,2012,2012-03-22.1350,test,7,6,2.828,3.257
178,2012,2012-03-22.1350,test,4,4,2.005,2.572
178,2012,2012-03-22.1350,test,3,3,2.001,2.539
178,2012,2012-03-22.1350,test,60,28,1.695,3.157
178,2012,2012-03-22.1350,test,90,21,4.692,7.132
178,2012,2012-03-22.1350,test,7,6,2.866,3.391
178,2012,2012-03-22.1350,test,90,22,2.013,2.522
178,2012,2012-03-22.1350,test,25,25,0.717,1.487
178,2012,2012-03-22.1350,test,50,20,0.965,2.556
178,2012,2012-03-22.1350,test,30,65,1.259,1.954
178,2012,2012-03-22.1350,test,90,23,0.882,1.503
178,2012,2012-03-22.1350,test,8,5,1.683,1.954
178,2012,2012-03-22.1350,test,15,21,1.025,1.604
178,2012,2012-03-22.1350,test,90,13,0.737,1.988
178,2012,2012-03-22.1350,test,30,65,0.271,1.420
178,2012,2012-03-22.1350,test,30,10,1.435,2.940
178,2012,2012-03-22.1350,test,5,5,2.881,3.341
178,2012,2012-03-22.1350,test,30,21,2.148,4.276
178,2012,2012-03-22.1350,test,90,21,1.360,2.689
178,2012,2012-03-22.1350,test,4,3,1.311,2.823
178,2012,2012-03-22.1350,test,5,5,2.641,3.007
178,2012,2012-03-22.1350,test,8,7,5.499,5.946
178,2012,2012-03-22.1350,test,75,78,0.434,1.253
178,2012,2012-03-22.1350,test,120,65,0.219,1.787
178,2012,2012-03-22.1350,test,8,5,2.080,3.324
178,2012,2012-03-22.1350,test,25,21,1.509,4.359
178,2012,2012-03-22.1350,test,25,13,1.455,2.372
178,2012,2012-03-22.1350,test,60,66,1.288,3.123
178,2012,2012-03-22.1350,test,15,40,2.918,5.127
178,2012,2012-03-22.1350,test,60,84,1.582,7.266
178,2012,2012-03-22.1350,test,3,3,1.804,2.221
178,2012,2012-03-22.1350,test,3,3,1.384,1.704
178,2012,2012-03-22.1350,test,90,45,1.729,2.405
178,2012,2012-03-22.1350,test,30,56,1.157,2.255
178,2012,2012-03-22.1350,test,8,0,1.703,2.238
178,2012,2012-03-22.1350,test,120,56,0.987,1.820
178,2012,2012-03-22.1350,test,15,56,0.231,1.153
178,2012,2012-03-22.1350,test,5,23,0.528,1.336
178,2012,2012-03-22.1350,test,60,32,0.237,1.119
178,2012,2012-03-22.1350,test,30,2,0.207,0.668
178,2012,2012-03-22.1350,test,8,23,0.259,1.186
178,2012,2012-03-22.1350,test,30,15,1.042,2.405
178,2012,2012-03-22.1350,test,40,21,2.134,3.040
178,2012,2012-03-22.1350,test,120,91,1.890,2.973
178,2012,2012-03-22.1350,test,20,10,1.862,9.270
178,2012,2012-03-22.1350,test,120,45,1.273,2.071
178,2012,2012-03-22.1350,test,30,45,0.049,1.186
178,2012,2012-03-22.1350,test,12,12,0.496,1.286
178,2012,2012-03-22.1350,test,60,53,0.155,1.587
178,2012,2012-03-22.1350,test,60,56,1.128,1.987
178,2012,2012-03-22.1350,test,15,45,2.909,4.092
178,2012,2012-03-22.1350,test,7,7,4.393,4.910
178,2012,2012-03-22.1350,test,8,9,1.499,1.954
178,2012,2012-03-22.1350,test,7,5,1.291,1.570
178,2012,2012-03-22.1350,test,15,15,1.337,2.104
178,2012,2012-03-22.1350,test,30,45,0.898,1.553
178,2012,2012-03-22.1350,test,75,49,1.657,2.389
178,2012,2012-03-22.1350,test,3,3,1.006,1.270
178,2012,2012-03-22.1350,test,8,65,1.520,5.144
178,2012,2012-03-22.1350,test,8,5,1.016,1.353
178,2012,2012-03-22.1350,test,8,10,2.216,4.326
178,2012,2012-03-22.1350,test,25,20,3.364,4.894
178,2012,2012-03-22.1350,test,90,51,2.429,3.240
178,2012,2012-03-22.1350,test,3,4,1.388,1.871
178,2012,2012-03-22.1350,test,40,12,0.864,1.470
178,2012,2012-03-22.1350,test,5,5,1.257,1.537
178,2012,2012-03-22.1350,test,3,3,0.825,1.069
178,2012,2012-03-22.1350,test,4,4,1.453,1.787
178,2012,2012-03-22.1350,test,12,10,1.052,2.439
178,2012,2012-03-22.1350,test,15,12,2.237,2.906
178,2012,2012-03-22.1350,test,3,3,1.563,1.804
178,2012,2012-03-22.1350,test,90,89,1.265,1.904
178,2012,2012-03-22.1350,test,30,4,1.424,1.854
178,2012,2012-03-22.1350,test,5,13,0.092,0.785
178,2012,2012-03-22.1350,test,50,12,0.056,1.319
178,2012,2012-03-22.1350,test,90,23,0.154,1.019
178,2012,2012-03-22.1350,test,7,5,0.904,1.219
178,2012,2012-03-22.1350,test,60,85,1.115,2.255
178,2012,2012-03-22.1350,test,90,65,1.487,2.071
178,2012,2012-03-22.1350,test,50,21,2.088,2.890
178,2012,2012-03-22.1350,test,8,5,1.111,1.436
178,2012,2012-03-22.1350,test,60,10,0.970,1.453
178,2012,2012-03-22.1350,test,15,52,1.374,1.938
178,2012,2012-03-22.1350,test,60,63,0.909,1.937
178,2012,2012-03-22.1350,test,30,10,1.300,1.971
178,2012,2012-03-22.1350,test,25,10,2.394,3.474
